y,batch,x_n_toks,x_n_chars,x_avg_word,x_qmark,x_bang,x_hedge,x_formal,x_i_count,x_newlines,x_upper,x_refuse,x_please,x_thank
0,0,0.845,1.17125,0.423669,0,0,0,0,0.8,1,0.0160085,0,0.25,0
1,0,0.235,0.3325,0.434043,0.2,0,0,0,0,0,0.0150376,0,0,0
1,0,0.015,0.02375,0.366667,0,0,0,0,0,0,0.0526316,0,0,0
1,0,0.48,0.87625,0.541667,0,0,0,0.2,0,1,0.0513552,0,0,0
1,0,0.06,0.0975,0.508333,0,0,0,0,0,0,0.782051,0,0.25,0
1,0,1.405,2.34375,0.546263,0,0,0,0,0,0.8,0.0101333,0,0,0
0,0,0.815,1.14125,0.454601,0,0,0,0,0,0,0.00766703,0,0,0
1,0,0.525,0.86,0.54381,0,0,0,0.2,0.3,0,0.0116279,0,0,0
1,0,0.02,0.0375,0.6,0,0,0,0,0,0,0.0333333,0,0,0
1,0,1.165,1.74375,0.482833,0,0.2,0,0,0.1,0.8,0.0121864,0,0,0
0,0,0.425,0.56375,0.421176,0.2,0,0,0,0.4,0,0.0221729,1.33333,0,0
1,0,1.09,1.815,0.504128,0,0,0,0,0,1,0.0130854,0,0,0
1,0,0.215,0.31875,0.465116,0,0,0,0,0,0.6,0.0666667,0,0,0
0,0,0.355,0.45125,0.394366,0,0.2,0,0,0.6,0,0.0526316,0.333333,0,0
0,0,0.77,1.28875,0.55974,0,0,0,0,0.1,0.2,0.00678952,0,0,0
0,0,0.55,0.71,0.407273,0,0,0,0,0,0,0.00704225,0,0,0
0,0,0.59,0.75625,0.4,0,0,0,0,0,0,0.0115702,0,0,0
1,0,0.405,0.62125,0.503704,0,0,0,0.2,0.2,0,0.0181087,0.333333,0.25,0
0,0,0.045,0.09,0.688889,0,0,0,0,0,0,0.0277778,0,0.25,0
1,0,1.275,1.7775,0.442745,0,0.4,0,0,0,1.4,0.033052,0,0,0
0,0,1.595,2.18625,0.417241,0.8,0,0,0,0.5,2.2,0.0314465,0,0,0
0,0,0.225,0.31125,0.446667,0,0,0,0,0.1,0,0.0200803,0.666667,0,0
0,0,1.225,1.58625,0.404082,0,0,0,0,0,0.6,0.0204886,0,0,0
1,0,0.125,0.1925,0.512,0,0,0,0,0,0,0.00649351,0,0,0
1,0,0.9,1.34875,0.475,0,0,0,0,0,0.6,0.0139018,0,0,0
0,0,1.85,2.4175,0.405676,0,0,0,0,0,1.4,0.0180972,0,0,0
0,0,1.485,2.01875,0.427609,0,0,0,0,0,1,0.0179567,0,0,0
0,0,1.45,1.80125,0.385862,0,0,0,0,2,0.3,0.0242887,0,0,0
0,0,0.22,0.3325,0.495455,0,0,0,0,0.1,0,0.0225564,0.666667,0.25,0
1,0,1.055,1.59375,0.493839,0,0,0,0,0,0.6,0.00784314,0,0,0
0,0,0.185,0.27125,0.481081,0,0,0,0,0.1,0,0.0138249,0.666667,0,0
1,0,0.045,0.07875,0.577778,0,0,0,0,0,0.2,0.047619,0,0,0
0,0,0.295,0.435,0.483051,0,0,0,0,0.1,0,0.0201149,0.333333,0,0
0,0,1.405,2.2425,0.528826,0,0,0,0.4,0,1,0.00668896,0,0,0
1,0,0.92,1.23,0.421196,0,0,0,0,0,0.4,0.0243902,0,0,0
1,0,0.71,0.9375,0.408451,0,0.4,0.2,0,0.4,0.4,0.0213333,0.333333,0,0
0,0,1.22,1.635,0.422541,0,0,0.4,0,0,2.9,0.0252294,0,0,0
1,0,0.325,0.4825,0.478462,0,0,0,0.2,0.3,0,0.0414508,0,0,0
1,0,0.225,0.3875,0.566667,0,0,0,0,0.1,0,0.0129032,0,0,0
0,0,1.515,1.95875,0.389769,2.8,0,0,0,0.5,3,0.0778558,0,0,0
1,0,0.63,0.9375,0.421429,0,0,0,0,0,2.5,0.00933333,0,0,0
1,0,0.035,0.0425,0.371429,0.2,0.2,0,0,0.1,0,0.0882353,0,0,0
0,0,0.985,1.605,0.53401,0,0,0,0.4,0.1,0.4,0.0124611,0,0,0
1,0,0.5,0.65875,0.418,0.2,0.2,0,0,0.7,0,0.0170778,0,0,0
0,0,0.095,0.1275,0.405263,0.4,0,0,0,0,0,0.0196078,0,0,0
1,0,0.775,0.97125,0.36,0,0,0,0,0,1.2,0.01287,0,0,0
0,0,1.87,2.67375,0.457754,0,0,0,0,0,1.4,0.0182328,0,0,0
1,0,1.55,2.1625,0.441935,0,0,0,0,0,1.4,0.0265896,0,0,0
0,0,1.715,2.63375,0.486589,0,0,0,0,0,0.5,0.0317988,0,0,0
1,0,0.375,0.815,0.448,0.2,0,0,0,0.4,2.3,0.0153374,0,0,0
0,0,1.745,2.50375,0.456447,0,0,0,0,0,0,0.00798802,0,0,0
0,1,0.67,0.89,0.416418,0,0.2,0,0,0.1,0.4,0.0196629,0,0,0
1,1,0.62,0.84125,0.418548,0,0,0,0,0,2.3,0.0371471,0,0,0
1,1,0.735,0.93125,0.393197,0,0,0,0.2,0.9,0.4,0.0308725,0.666667,0.25,0
1,1,0.8,1.10375,0.42375,0,0,0,0,0,0.4,0.0226501,0,0,0
0,1,0.06,0.065,0.316667,0.2,0.2,0,0,0,0,0.0576923,0,0,0
0,1,0.52,0.77,0.475962,0,0,0,0.2,0.1,0,0.0308442,0.666667,0,0
1,1,0.225,0.3175,0.451111,0,0.4,0,0,0,0,0.023622,0,0,0.25
0,1,0.435,0.63625,0.477011,0,0,0,0,0.3,0,0.0157171,1.66667,0,0
0,1,1.685,2.03625,0.367953,0,0.6,0.6,0,2.9,1,0.0300798,0.666667,0.5,0
0,1,0.06,0.0625,0.3,0.2,0,0,0,0.2,0,0.08,0,0,0
0,1,0.44,0.665,0.492045,0,0,0,0,0,0,0.0169173,0.333333,0,0
1,1,0.805,1.15625,0.443478,0,0,0,0,0,0.4,0.0216216,0,0,0
0,1,0.18,0.27,0.488889,0.2,0,0,0,0.2,0,0.0324074,0.666667,0,0
0,1,0.635,1.0575,0.553543,0,0,0,0,0.1,0.4,0.00945626,1,0,0
1,1,0.87,1.19375,0.418391,2,2.2,0,0,0,1.1,0.0240838,0,0,0
1,1,0.11,0.1675,0.5,0.2,0,0,0,0.1,0,0.0298507,0.333333,0,0
0,1,2.11,2.85875,0.430569,0,0,0,0,0,1,0.0192392,0,0,0
0,1,0.115,0.17625,0.5,0,0,0,0,0.1,0,0.035461,0.333333,0.25,0
1,1,0.06,0.0975,0.508333,0,0,0,0,0,0,0.782051,0,0.25,0
1,1,0.73,1.1475,0.510274,0,0,0,0.2,0,0.4,0.0130719,0,0,0
0,1,0.04,0.0525,0.4125,0.2,0,0,0,0,0,0.047619,0,0,0
0,1,0.255,0.33875,0.423529,0.2,0,0,0,0.2,0,0.0258303,0.333333,0,0
1,1,0.075,0.16125,0.733333,0,0,0,0,0,0,0,0,0,0
0,1,1.65,2.19,0.420606,0,0,0,0,0,0.3,0.0119863,0,0,0
0,1,2.095,2.8525,0.4358,0,0,0,0,0,0.6,0.0105171,0,0,0
1,1,0.75,1.11875,0.481333,0,0,0,0,0,0.2,0.00782123,0,0,0
0,1,0.125,0.17875,0.464,0.2,0,0,0,0.2,0,0.027972,0.333333,0,0
1,1,0.245,0.3525,0.453061,0.2,0,0,0,0,0,0.0106383,0,0,0
1,1,0.16,0.20625,0.328125,0,0,0,0,0.6,0.4,0.0424242,0,0,0
1,1,0.17,0.2425,0.447059,0,0.2,0,0,0.2,0,0.0309278,0,0.25,0
0,1,0.15,0.22375,0.49,0,0,0,0,0.1,0,0.0111732,0.333333,0,0
1,1,1.38,2.01375,0.463043,0,0,0,0,0,1,0.00682806,0,0,0
1,1,1.345,1.95375,0.443123,0,0.2,0,0,0.4,3.8,0.0921305,0.333333,0.25,0
1,1,0.12,0.1525,0.4,0.2,0.2,0,0,0.1,0,0.0245902,0,0,0
1,1,0.885,1.38625,0.511299,0,0,0,0,0.1,0.6,0.00991885,0,0,0
1,1,0.435,0.7175,0.53908,0,0,0,0,0.1,0,0.0156794,0,0,0
0,1,1.18,2.02375,0.567373,0,0,0,0,0,0.8,0.00864731,0,0,0
0,1,0.075,0.09375,0.353333,0.2,0.2,0,0,0,0.2,0.08,0,0,0
1,1,0.33,0.425,0.409091,0,0.2,0,0,0.2,0,0.0205882,0,0,0
0,1,0.725,1.04,0.454483,0,0,0,0,0,2.8,0.0324519,0,0,0
0,1,0.16,0.22625,0.45625,0.2,0,0,0,0.2,0,0.0276243,0.333333,0,0
0,1,0.44,0.6775,0.510227,0,0,0,0,0,0,0.00738007,0,0,0
1,1,0.715,0.97875,0.437063,0,0,0,0,0,0,0.0063857,0,0,0
0,1,0.03,0.04,0.416667,0.2,0.2,0,0,0,0,0.0625,0,0,0
1,1,0.82,1.12,0.432317,0,0,0,0,0,2.1,0.0234375,0,0,0
1,1,1.025,1.635,0.519512,0,0,0,0,0,0.6,0.0405199,0,0,0
1,1,0.235,0.3125,0.423404,0.2,0,0,0.2,0.3,0,0.036,0,0,0
1,1,0.465,0.62,0.416129,0.2,0.4,0,0,0.1,0,0.0141129,0,0,0
1,1,0.185,0.2325,0.372973,0.2,0,0,0,0,0.2,0.0215054,0,0,0
1,1,0.765,0.91875,0.348366,0,0,0,0,0,0.9,0.0802721,0,0,0
0,1,0.435,0.58,0.424138,0,0,0,0,0.5,0,0.0215517,0,0,0
1,1,0.275,0.39875,0.469091,0,0,0,0,0,0,0.00940439,0,0,0
0,1,1.525,2.08875,0.422951,0.2,0.4,0,0,0.2,0.7,0.0191502,1.33333,0.25,0
1,1,0.125,0.21625,0.572,0,0,0,0,0,0,0.00578035,0,0,0
0,1,0.275,0.4,0.472727,0.2,0,0,0,0.3,0,0.040625,0.666667,0,0
0,1,2.09,2.93125,0.445694,0.2,0,0,0,0,1.8,0.0166311,0,0,0
0,1,0.43,0.67125,0.513953,0,0,0,0,0.3,0,0.0167598,0.666667,0,0
0,1,0.145,0.21125,0.468966,0,0,0,0,0.1,0,0.0236686,0.333333,0,0
0,1,0.265,0.3625,0.441509,0.2,0,0,0,0.2,0,0.0206897,1,0,0
1,1,1.035,1.6875,0.538164,0,0,0,0.4,0,0.8,0.00666667,0,0,0
0,1,0.335,0.52625,0.514925,0,0,0,0,0.2,0,0.023753,0.666667,0,0
0,1,0.375,0.53125,0.458667,0,0,0,0,0,0,0.00941176,0,0,0
0,1,0.46,0.5825,0.392391,0,0,0,0,0.3,0,0.0257511,0,0,0
0,1,0.09,0.11375,0.394444,0,0,0,0,0,0,0.010989,0,0,0
1,1,0.715,1.0225,0.444056,0,0,0,0,0,0.1,0.0110024,0,0,0
0,1,0.345,0.53,0.504348,0,0,0,0,0,0,0.0165094,0.666667,0,0
1,1,0.005,0.0025,0.2,0,0,0,0,0,0,1,0,0,0
1,1,1.385,2.11375,0.489892,0,0,0,0.2,0,0.6,0.0118273,0,0,0
0,1,0.465,0.68875,0.470968,0.2,0.2,0,0,0.1,0.6,0.0344828,1,0,0
1,1,0.97,1.56,0.53299,0,0,0,0,0.2,0.6,0.0104167,0,0,0
0,1,2.55,3.38625,0.417059,0,0,0,0,0,1.4,0.0110742,0,0,0
0,1,1.26,1.7925,0.454762,0,0,0,0.2,0,0.6,0.0104603,0,0,0
0,1,1.01,1.575,0.506436,0,0,0,0.2,0.2,0.2,0.00793651,0.333333,0,0
0,1,1.565,2.095,0.408626,0.4,0,0,0,0.2,1.7,0.0238663,0,0.25,0.25
0,1,0.285,0.38,0.394737,0.6,0.2,0,0,0.3,0.4,0.0328947,0,0,0
1,1,0.245,0.33375,0.432653,0.2,0.2,0,0,0,0,0.0187266,0,0,0
1,1,1.18,1.7575,0.482627,0.2,0.4,0,0,0.2,0.8,0.0163585,0,0,0
0,1,0.82,1.2225,0.482927,0,0,0,0,0,0.4,0.00920245,0,0,0
0,1,1.95,2.64,0.430513,0,0,0,0,0,0.5,0.0118371,0,0,0
0,1,0.245,0.4375,0.553061,0,0,0,0,0,0,0.0314286,0,0,0
0,2,0.19,0.30375,0.526316,0,0,0,0,0.1,0,0.0164609,1,0,0
1,2,0.57,0.9175,0.531579,0,0,0,0.2,0,0,0.0108992,0,0,0
0,2,0.265,0.3975,0.492453,0,0,0,0,0.1,0,0.0188679,0.666667,0,0
1,2,0.61,0.92,0.477049,0,0,0,0,0.1,0,0.0203804,0,0,0
1,2,0.05,0.075,0.2,0,0,0,0,0,0,0,0,0,0
1,2,0.945,1.43,0.450794,0,0,0,0,0,2.5,0.00961538,0,0,0
1,2,0.68,1.69625,0.308088,0.6,0,0,0,0,3.8,0.0206338,0,0,0
1,2,0.21,0.3075,0.47381,0,0,0,0.4,0.3,0,0.0365854,0.666667,0,0
0,2,0.38,0.52375,0.442105,0,0,0,0,0.1,0,0.0119332,0.666667,0,0
0,2,0.5,0.75125,0.495,0,0,0,0,0,0,0.014975,0,0,0
0,2,0.25,0.33,0.42,0.2,0,0,0,0.2,0,0.0265152,0.333333,0,0
1,2,0.025,0.0375,0.48,0,0,0,0,0.1,0,0.0666667,0.333333,0,0
0,2,0.715,1.1325,0.525175,0,0,0,0,0.1,0.1,0.00772627,0,0,0
1,2,1.4,2.4,0.502143,0,0,0,0.2,0,3.4,0.0317708,0,0,0
0,2,1.595,2.4525,0.452665,0,0,0,0,0.1,3.6,0.009684,0,0,0
1,2,0.23,0.2775,0.369565,0,0,0,0,0.4,0,0.036036,0.333333,0,0
1,2,1.345,1.9775,0.468773,0,0,0,0,0,0.8,0.0132743,0,0,0
1,2,0.265,0.35625,0.432075,0,0,0,0.2,0.3,0,0.0350877,0,0,0
0,2,0.895,1.24,0.43743,0.4,0.2,0,0,0,0.2,0.016129,0,0,0
0,2,0.435,0.58875,0.432184,0,0,0,0,0,0,0.0254777,0,0,0
1,2,0.29,0.42875,0.484483,0,0,0,0.2,0.3,0,0.0204082,0,0,0
0,2,0.405,0.61375,0.495062,0,0,0,0,0.1,0,0.0142566,0.666667,0,0
1,2,1.3,1.935,0.466154,0,0,0,0,0,0.7,0.0297158,0,0,0
0,2,0.26,0.4025,0.511538,0,0,0,0,0.1,0,0.015528,0.333333,0,0
1,2,0.16,0.30625,0.503125,0,0,0,0,0,1,0.0857143,0,0,0
0,2,1.76,2.40625,0.428125,0.2,0.2,0,0,0,2,0.0202597,0,0,0
1,2,0.055,0.07875,0.463636,0,0,0,0,0,0,0.0793651,0,0,0
0,2,0.24,0.41125,0.58125,0,0,0,0,0.1,0,0.00911854,0.666667,0,0
0,2,0.66,0.8775,0.419697,0.2,0.2,0.2,0,0.5,0,0.031339,0.333333,0.25,0
0,2,1.32,1.97625,0.481061,0,0,0,0,0.1,1.6,0.0113852,0,0,0
0,2,0.3,0.4675,0.51,0,0,0,0,0.2,0,0.0106952,1,0,0
1,2,0.33,0.4625,0.448485,0,0,0.4,0,0.1,0,0.027027,0,0,0
1,2,1.55,2.11,0.430323,0,0,0,0,0,0.6,0.0189573,0,0,0
0,2,0.91,1.34375,0.464835,0,0,0,0.2,0,1,0.0176744,0,0,0
1,2,1.78,2.7075,0.489045,0.6,0,0,0,0,3.8,0.065097,0,0,0
0,2,0.885,1.18125,0.39661,0,0,0,0,0.3,1.3,0.0190476,0.333333,0,0
1,2,0.73,1.1325,0.488356,0,0,0,0,0,0.5,0.0143488,0,0,0
0,2,0.205,0.31375,0.504878,0.2,0,0,0,0.2,0,0.0199203,1,0,0
1,2,1.66,2.72,0.524699,0,0,0,0,0,2.2,0.0436581,0,0,0
0,2,1.85,2.75,0.479189,0,0,0,0,0,1,0.0181818,0,0,0
1,2,1.235,1.55125,0.379352,0,0,0,0,0.4,2.8,0.0257857,0,0,0
0,2,2.81,3.89375,0.430427,0,0,0,0,0.1,3.8,0.0195827,0,0.25,0
0,2,0.49,0.75875,0.510204,0,0,0,0,0,0,0.0131796,0,0.25,0
1,2,0.48,0.66125,0.439583,0,0,0.2,0,0,0,0.0189036,0,0,0
0,2,1.77,2.3025,0.406497,0,0,0,0,0,1,0.0130293,0,0,0
1,2,1.245,1.99,0.503614,0,0,0,0,0,0.9,0.00942211,0,0,0
1,2,1.17,1.67,0.452564,0,0,0,0,0,0.5,0.0224551,0,0,0
0,2,1.675,2.445,0.468358,0,0,0,0.2,0.4,1,0.0230061,0,0,0
1,2,0.71,1.12875,0.526056,0,0,0,0,0,0.6,0.0166113,0,0,0
1,2,2.12,2.8775,0.417217,0.8,0,0,0,1,3.2,0.0291051,1,0,0
1,2,0.385,0.56625,0.480519,0,0,0,0,0.4,0,0.01766,0,0,0
0,2,1.625,2.3225,0.458154,0,0,0,0,0,1.5,0.0172228,0,0,0
0,2,0.26,0.3525,0.423077,0,0.4,0,0,0.4,0,0.0248227,0,0,0
1,2,0.095,0.13125,0.431579,0.2,0.2,0,0,0,0,0.0380952,0,0,0
1,2,1.085,1.26875,0.334101,2,0,0,0,2,1,0.0433498,0,0,0
0,2,0.37,0.55625,0.494595,0,0,0,0,0.1,0,0.011236,0.333333,0,0
0,2,0.335,0.4775,0.461194,0,0,0,0,0.1,0,0.0235602,0.333333,0,0
1,2,0,0.0525,0,0,0,0,0,0,0,0,0,0,0
1,2,0.215,0.2675,0.4,0,0,0,0,0,0.7,0.0420561,0,0,0
0,2,1.325,1.79125,0.421132,0,0,0,0,0,1.8,0.0125611,0,0,0
1,2,0.07,0.08875,0.4,0,0,0,0,0,0,0.0140845,0,0,0
0,2,0.5,0.74,0.483,0,0,0,0,0,0,0.00844595,0.333333,0,0
0,2,0.04,0.225,0.3125,0,0,0,0,0,0.2,0.0333333,0,0,0
0,2,1.985,2.6625,0.424433,0,0,0,0,0,1.2,0.00892019,0,0,0
0,2,0.05,0.06875,0.45,0,0,0,0,0.1,0,0.0363636,0.333333,0,0
0,2,0.05,0.0625,0.39,0,0,0,0,0.1,0,0.04,0.666667,0,0
0,2,1.19,1.635,0.434874,0,0,0,0,0,0.6,0.0137615,0,0,0
1,2,0.115,0.16,0.447826,0.2,0,0.2,0,0.1,0,0.0234375,0.333333,0,0
1,2,0.855,1.35625,0.509942,0,0,0,0,0,0.6,0.0193548,0,0,0
1,2,1.455,2.05875,0.453265,0,0,0,0,0,0.8,0.0206436,0,0,0
0,2,0.6,0.81,0.415,0,0,0,0.2,0.4,0.9,0.0385802,0,0,0
1,2,0.37,0.46125,0.385135,0,0,0.2,0,0.4,0,0.0189702,0,0,0
1,2,0.09,0.1125,0.388889,0.2,0.2,0,0,0.1,0,0.0333333,0,0,0
0,2,0.325,0.4725,0.463077,0.2,0,0,0,0.2,0.4,0.031746,0,0.25,0
0,2,0.325,0.46875,0.466154,0,0,0,0,0.3,0,0.805333,0.666667,0.25,0
0,2,1.03,1.47,0.45,0,0,0,0,0,0.8,0.0102041,0,0,0
0,2,0.49,0.66375,0.405102,0.2,0.4,0.2,0,0.1,0.7,0.0338983,0,0,0
0,2,0.335,0.51875,0.501493,0,0,0,0,0.1,0,0.0289157,0.666667,0,0
1,2,1.34,1.8125,0.422015,0,0,0,0,0,2.5,0.0441379,0,0,0
0,2,0.335,0.5125,0.5,0,0,0,0,0.2,0,0.0121951,0.666667,0,0
0,3,0.175,0.2075,0.36,0.4,0.2,0,0,0,0.3,0.0301205,0,0,0
1,3,1.095,1.745,0.519635,0,0,0,0.4,0,0.7,0.032235,0,0,0
0,3,0.175,0.2675,0.505714,0,0,0,0,0.1,0,0.0140187,0.666667,0,0
0,3,0.875,1.19125,0.419429,0,0,0,0,0,0.9,0.0104932,0,0,0
0,3,0.005,0.01375,1,0,0,0,0,0,0,0.0909091,0,0,0
1,3,1.645,2.1275,0.402128,0,0,0,0,1.2,1.8,0.0246769,0.333333,0,0.25
0,3,0.805,1.03125,0.393789,0,0,0,0,0,3,0.0363636,0,0,0
0,3,0.365,0.58875,0.528767,0,0,0,0,0,0,0.00849257,0,0,0
0,3,1.11,1.55125,0.446847,0,0,0,0,0,0.8,0.0136986,0,0,0
1,3,0.29,0.40875,0.443103,0,0.2,0,0,0,0,0.0152905,0,0,0
0,3,0.24,0.3625,0.491667,0.2,0,0,0,0.2,0,0.0241379,0.666667,0,0
1,3,1.845,2.7275,0.480217,0,0,0,0,0,0.8,0.012374,0,0,0
0,3,1.375,1.89875,0.425818,0.2,0,0,0,0.1,2.2,0.0256748,0.666667,0,0
0,3,1.84,2.47625,0.419022,0.2,0.2,0,0,0,2,0.0201918,0,0.25,0
0,3,1,1.6875,0.552,0,0,0,0,0,1.1,0.00888889,0,0,0
0,3,0.55,0.84125,0.499091,0,0,0,0,0,0,0.0163447,0,0,0
0,3,1.95,2.59,0.415385,0.2,0,0.2,0,0,0.9,0.019305,0,0,0
0,3,0.45,0.60375,0.432222,0,0,0,0,0,0,0.00828157,0,0,0
0,3,0.275,0.43625,0.529091,0,0,0,0,0.2,0,0.017192,0.333333,0,0
0,3,1.17,1.55375,0.414957,0,0.4,0,0,1.3,0.6,0.0273532,1,0,0
0,3,0.12,0.16875,0.45,0,0,0,0,0.2,0,0.037037,0.333333,0,0
0,3,0.275,0.40125,0.472727,0,0,0,0,0.2,0,0.0249221,0.333333,0.25,0.25
1,3,0.17,0.215,0.391176,0.2,0.6,0,0,0,0.3,0.0348837,0,0,0
1,3,0.36,0.54375,0.491667,0,0,0,0.2,0.1,0,0.0137931,0.666667,0,0
0,3,0.42,0.695,0.552381,0,0,0,0,0.1,0,0.0107914,0.666667,0,0
0,3,0.275,0.36125,0.418182,0,0,0,0,0.2,0,0.0138408,1,0,0
0,3,0.49,0.7125,0.473469,0.2,0,0,0,0.5,0,0.0175439,0.333333,0,0
1,3,0.045,0.065,0.4,0,0,0,0,0,0,0.0384615,0,0,0
0,3,0.74,0.9875,0.418243,0.2,0.4,0,0,0.2,0.6,0.0189873,0,0,0
0,3,0.855,1.14375,0.410526,0.6,0,0,0,0.8,0.8,0.0491803,0.333333,0,0.25
1,3,0.545,0.76875,0.455046,0,0,0,0.2,0.5,0.1,0.0130081,0,0,0
0,3,1.525,1.9325,0.387541,0,0,1.4,0,2,2,0.0265201,0,0.25,0
1,3,1.05,1.4925,0.418095,0,0,0,0,0,2,0.00837521,0,0,0
0,3,0.635,0.845,0.411811,0,0,0,0,0.1,0,0.0443787,0,0,0
0,3,0.33,0.40375,0.362121,0,1,0,0,0.3,0,0.0309598,0,0,0
1,3,0.09,0.115,0.4,0.2,0,0,0,0.1,0,0.0434783,0.666667,0,0
0,3,0.41,0.56125,0.436585,0.2,0,0,0,0.5,0,0.0289532,1.33333,0,0
0,3,0.86,1.38125,0.522093,0,0,0,0.2,0,0.6,0.0135747,0,0,0
1,3,0.06,0.075,0.391667,0.2,0,0,0,0,0,0.0333333,0,0,0
1,3,0.04,0.0775,0.675,0,0,0,0,0,0.2,0.0483871,0,0,0
1,3,0.325,0.49625,0.487692,0,0,0,0.2,0.1,0,0.02267,0,0,0
1,3,0.525,0.8025,0.497143,0,0,0,0.2,0.2,0,0.0140187,0.333333,0,0
1,3,1.375,1.98375,0.437818,0,0,0,0,0,1.1,0.0302457,0,0,0
1,3,0.05,0.0625,0.39,0,0.2,0,0,0,0,0.02,0,0.25,0
0,3,0.65,1.0475,0.530769,0,0,0,0,0,0,0.00835322,0,0,0
1,3,1.425,1.965,0.437895,0.2,0,0,0,0,1,0.0139949,0,0,0
0,3,0.7,1.07,0.499286,0,0,0,0.2,0,0.4,0.00700935,0,0,0
1,3,1.39,2.01,0.461511,0,0,0,0,0,0.8,0.0143035,0,0,0
0,3,0.58,0.75125,0.406897,0,0,0,0,0,0,0.0116473,0,0,0
0,3,0.24,0.3425,0.460417,0,0,0,0,0.1,0,0.0291971,0.666667,0,0
0,3,0.395,0.5825,0.482278,0,0,0,0,0,0,0.0107296,0,0,0
1,3,0.41,0.5275,0.387805,0,0,0,0,0,0.3,0.00947867,0,0,0
0,3,0.7,1.03375,0.481429,0,0,0,0,0.1,0.2,0.00967352,0.666667,0,0
0,3,0.635,0.90875,0.45748,0,0,0,0,0,0,0.0165062,0,0,0
0,3,1.235,1.76625,0.450202,0,0,0,0,0.1,0.8,0.0141543,0,0,0
0,3,2.355,3.19375,0.412739,0.8,0.4,0,0,1.1,8.1,0.13816,1,0,0
0,3,0.945,1.14875,0.362963,0,0,0,0,0.2,2.3,0.0239391,0,0,0
1,3,0.32,0.4275,0.425,0,0,0,0.2,0.3,0,0.0292398,0,0.25,0
0,3,0.225,0.325,0.464444,0,0,0,0,0.3,0,0.0307692,0.666667,0,0
1,3,0.24,0.30875,0.404167,0.2,0,0,0,0.3,0,0.0283401,0.666667,0,0
0,3,0.41,0.625,0.497561,0,0,0,0,0.3,0,0.014,0.333333,0,0
0,3,0.455,0.66625,0.475824,0,0,0,0,0,0,0.00750469,0,0,0
1,3,0.765,1.115,0.477124,0,0,0.4,0,0.2,0.2,0.0156951,0.666667,0,0
1,3,0.58,0.845,0.468103,0,0,0,0,0,0,0.0532544,0,0,0
0,3,0.035,0.03625,0.3,0.2,0.2,0,0,0.1,0,0.103448,0,0,0
1,3,1.4,1.93,0.441429,0,0,0,0,0.2,1,0.011658,0,0.25,0
