y,batch,x_n_toks,x_n_chars,x_avg_word,x_qmark,x_bang,x_hedge,x_formal,x_i_count,x_newlines,x_upper,x_refuse,x_please,x_thank
1,0,0.81,1.34,0.544444,0,0,0,0.4,0.1,0.4,0.0158582,0.666667,0,0
1,0,1.125,1.8325,0.532444,0,0,0,0.2,0.3,0.6,0.0129604,0,0,0
1,0,1.195,1.92,0.526778,0.2,0,0,0.2,0.2,0.4,0.0117188,0.333333,0,0
1,0,1.245,2.05,0.537751,0,0,0,0.6,0.2,0.6,0.0134146,0,0,0
1,0,0.815,1.42125,0.572393,0,0.2,0.2,0,0.1,0,0.0131926,0.333333,0,0
1,0,0.86,1.4525,0.556977,0,0.2,0,0,0.1,0.6,0.0137694,0.333333,0,0
1,0,1.76,2.7925,0.505398,0,0.4,0.4,0.2,0.3,2.5,0.0125336,0,0,0
1,0,1.265,2,0.513439,0,0,0,0.2,0.3,1.6,0.040625,0.333333,0,0
1,0,0.92,1.5,0.531522,0,0,0,0.2,0.1,1,0.02,0,0,0
1,0,0.855,1.3225,0.498246,0.4,0,0,0.2,0.2,0.8,0.0170132,0.333333,0,0
1,0,0.365,0.5925,0.50411,0,0,0.2,0,0.2,0,0.035865,0.666667,0,0
1,0,1.15,1.82,0.51913,0,0,0,0.2,0.2,0,0.0103022,0,0,0
1,0,0.61,1.0775,0.578689,0,0,0.2,0.2,0.3,0.6,0.00928074,0.333333,0,0
1,0,0.62,1.0125,0.532258,0,0,0,0.2,0.1,0.8,0.0135802,1,0,0
1,0,0.84,1.41125,0.553571,0,0,0,0.2,0.2,0.6,0.0168291,0,0,0
1,0,0.82,1.315,0.518293,0,0.2,0,0,0.3,0,0.0408745,0,0,0
1,0,1.215,1.91125,0.5107,0,0,0.2,0.2,0.2,0.6,0.0222368,0,0.5,0
1,0,1.12,1.70625,0.487054,0,0,0,0,0.3,0.6,0.021978,0.333333,0,0
1,0,1.4,2.1875,0.500714,0.2,0,0,0.2,0.2,0.9,0.0148571,0.333333,0,0
1,0,0.465,0.75,0.513978,0,0,0.2,0.2,0.2,0.8,0.02,0,0,0
1,0,0.425,0.61875,0.445882,0,0,0,0.2,0.3,1,0.0343434,0.333333,0.25,0
1,0,0.66,1.0275,0.468182,0,0,0,0,0.3,0.8,0.0291971,1,0,0
1,0,1.07,1.755,0.533645,0,0,0,0,0.1,0.8,0.0163818,0,0,0
1,0,0.655,1.03375,0.508397,0,0,0,0.2,0.2,0,0.019347,0.333333,0,0
1,0,0.625,1.095,0.5632,0,0.4,0,0.2,0.1,0.6,0.0182648,0,0,0
1,0,1.38,2.19375,0.511957,0,0,0,0.2,0.6,2.3,0.0222222,0.333333,0.25,0
1,0,0.675,1.13,0.524444,0,0,0,0.2,0.3,0,0.0110619,0.666667,0,0
1,0,0.505,0.8475,0.540594,0,0.2,0,0,0.1,0.6,0.0176991,0.666667,0,0
1,0,1.02,1.665,0.520098,0,0,0,0,0,1.2,0.0135135,0.333333,0,0
1,0,0.99,1.595,0.530303,0,0,0.2,0.2,0.2,0,0.0180251,0,0,0
1,0,0.7,1.04875,0.48,0.4,0.2,0,0.2,0.3,0,0.0286055,0.666667,0,0
1,0,0.855,1.2875,0.478363,0,0,0,0,0.1,0.6,0.0184466,0.666667,0,0
1,0,1.37,2.11875,0.50365,0,0,0,0.2,0.2,0.8,0.020649,0.666667,0,0.25
1,0,0.88,1.43125,0.534659,0,0,0.2,0.2,0.3,0,0.0139738,0.333333,0,0
1,1,1.24,2.05125,0.539113,0,0.2,0,0.4,0.3,1.5,0.0225472,0,0,0
1,1,0.995,1.56375,0.493467,0,0,0.2,0,0.2,0.9,0.0247802,0,0,0
1,1,0.69,1.225,0.59058,0,0,0,0.4,0.1,0,0.0173469,0,0,0
1,1,1.105,1.8725,0.560633,0,0.2,0.2,0.2,0.1,0.4,0.0106809,0,0,0
1,1,0.8,1.3275,0.524375,0,0,0,0,0.3,1.6,0.0301318,0.333333,0.25,0.25
1,1,0.945,1.56625,0.540212,0,0.2,0,0.4,0.2,0.7,0.0127694,0,0,0
1,1,0.87,1.41375,0.527586,0,0,0,0,0.2,0.6,0.0150309,0.666667,0,0
1,1,1.265,2.05,0.533597,0,0,0.2,0,0.1,0,0.0140244,0,0,0
1,1,1.4,2.25875,0.526786,0,0.2,0,0.2,0.2,1.4,0.0193691,0,0,0
1,1,1.09,1.755,0.528899,0.2,0,0,0.2,0.3,0.8,0.014245,0,0,0.25
1,1,1.195,2.04625,0.560669,0,0,0.2,0.6,0.1,1.7,0.0183262,0.333333,0,0.25
1,1,0.765,1.2325,0.507843,0,0.2,0,0,0.2,1,0.030426,0.666667,0,0
1,1,1.235,2.115,0.571255,0,0,0,0.6,0.5,0,0.0100473,0.333333,0,0
1,1,0.91,1.47375,0.518132,0.4,0,0,0.2,0.3,1.1,0.0330789,0.333333,0,0
1,1,1.195,1.925,0.521757,0,0,0,0,0.1,0.6,0.0103896,0,0,0
1,1,1,1.7775,0.595,0,0,0.2,0.4,0.1,0,0.00914205,0,0,0
1,1,1.4,2.2925,0.530714,0,0.2,0.2,0.4,0.2,0.6,0.0169029,0,0,0
1,1,1.685,2.74875,0.515727,0,0,0,0.4,0.6,1.5,0.0213734,0.666667,0,0
1,1,1.445,2.505,0.575087,0,0.2,0,0.2,0.1,0.6,0.011477,0,0.25,0
1,1,1.485,2.45375,0.542088,0,0,0,0.2,0.3,1,0.020377,0,0,0
0,1,3.06,5.38125,0.54281,0,0.2,0,0.2,0,6.6,0.0308943,0,0,0
0,1,1.795,2.75375,0.478273,0,0.2,0,0,0,1.4,0.0317749,0,0,0
0,1,4.315,6.925,0.500927,0,0,0,0.2,0,6,0.034657,0,0,0
0,1,1.41,2.25625,0.483333,0,0.2,0,0,0.1,3.5,0.0177285,0,0,0.25
0,1,1.135,1.81625,0.518943,0,0.8,0,0,0,1.3,0.0378527,0,0,0
0,1,1.77,2.7125,0.447175,0.4,0.2,0,0.2,0.1,4.2,0.0470046,0.333333,0.25,0.25
0,1,2.2,3.48,0.483636,0,0.4,0,0,0,3.7,0.0222701,0,0,0
0,1,0.04,0.05125,0.4125,0,0.2,0,0,0,0,0.0243902,0,0,0
0,1,0.09,0.14125,0.383333,0,0.2,0,0,0,0.3,0.0353982,0,0,0
0,1,0.105,0.175,0.428571,0,0.4,0,0,0,0.4,0.0285714,0,0.25,0
0,1,2.48,4.355,0.51875,0,1,0.2,0,0,8.2,0.0479334,0,0,0
0,1,2.87,4.80875,0.552962,0,0,0,0.2,0.1,1,0.0205355,0,0,0
0,1,3.12,5.2825,0.518429,0,1,0,0,0,8.2,0.0234264,0,0.5,0
0,1,2.735,4.56875,0.509324,0,0.6,0.2,0.2,0,8.4,0.0213406,0,0.5,0
0,1,0.035,0.045,0.414286,0,0.2,0,0,0,0,0.0277778,0,0,0
0,1,2.185,3.14875,0.437071,0.4,0,0,0,0.3,4.1,0.0174672,0.333333,0,0
0,1,2.43,4.1225,0.542181,0,0,0,0,0,3.8,0.05094,0,0,0
0,1,2.155,3.7025,0.546172,0,0.4,0.2,0,0.1,3.9,0.0229575,0,0.25,0
0,1,3.135,5.24875,0.536204,0,0.2,0,0,0,4.2,0.0252441,0,0.25,0
0,1,0.435,0.66375,0.502299,0,0,0,0.2,0,0,0.00753296,0,0,0
0,1,1.49,2.30375,0.486577,0.2,0.2,0,0,0.4,1.5,0.0303852,0,1,0
0,1,0.04,0.05125,0.4125,0,0.2,0,0,0,0,0.0243902,0,0,0
0,1,0.67,0.95625,0.436567,0,0,0,0.2,0,1.1,0.054902,0,0,0
0,1,3.25,5.2525,0.516308,0,0,0,0,0,4,0.0218943,0,0,0
0,1,2.795,4.74,0.499642,0,0.6,0,0,0,8.3,0.0226793,0,0.25,0
0,1,2.545,4.1875,0.521218,0,0.6,0,0,0,3.7,0.0238806,0,0,0
0,1,2.88,4.7875,0.522049,0,0.4,0.2,0,0,4.2,0.0326371,0,0,0
0,1,2.26,3.4275,0.481858,0,0,0,0,0,1.8,0.0207877,0,0,0
0,1,2.585,4.24125,0.541199,0,0,0,0.2,0,0.8,0.0150309,0,0,0.25
0,1,1.47,2.18875,0.469388,0.2,0.4,0,0,0.2,1.6,0.0205597,0,0,0
0,1,2.305,3.92375,0.557267,0,0,0,0,0,2.6,0.0181586,0,0,0
0,1,3.595,5.8525,0.515299,0.2,0,0,0.2,0,5.5,0.0435711,0,0,0
0,1,1.685,2.61,0.495549,0,0.4,0,0,0,2.5,0.0172414,0,0.25,0
0,1,2.915,4.60125,0.497427,0.2,0.4,0,0,0.3,3.2,0.0206466,0,0.25,0.25
0,1,1.13,1.80125,0.514159,0,0,0,0,0,0.3,0.0235947,0,0,0
0,1,1.865,2.96125,0.49571,0,0.4,0,0,0,3.2,0.021106,0,0,0
0,1,2.74,4.49375,0.509124,0,0,0,0,0.1,9.2,0.033936,0,0,0
0,1,2.08,3.37875,0.525721,0,0,0,0,0,2,0.0203478,0,0,0
0,1,2.455,3.8525,0.47169,0,0,0,0.2,0,6,0.0214147,0,0,0
0,1,0.34,0.54375,0.527941,0.6,0,0,0,0,0,0.0229885,0,0.5,0
0,1,2.84,4.69125,0.512324,0,0,0,0.2,0.1,4.3,0.019984,0,0,0
0,1,1.235,1.8775,0.489879,0,0.2,0,0.2,0.1,0.4,0.0226365,0,0,0.25
0,1,1.14,1.9225,0.535965,0,0,0,0.2,0,1.4,0.0240572,0,0.25,0
0,1,1.105,1.65875,0.48371,0,0,0,0.2,0.4,0.6,0.0150716,0.333333,0,0
0,1,1.95,3.2025,0.512821,0,0,0,0,0,1.7,0.0277127,0,0,0
0,1,3.71,6.355,0.41159,0.2,0.8,0,0,0,13.9,0.0369788,0,0,0.25
0,1,2.02,3.10125,0.468564,0,0.4,0,0.2,0.3,5.7,0.0229746,0.333333,0.25,0
0,1,1.165,1.7975,0.475536,0.2,0.2,0,0.2,0.3,1.7,0.0257302,0,0,0
0,1,3.675,6.05,0.519048,0,0,0,0,0,7.8,0.017562,0,0.25,0
0,1,0.94,1.48625,0.477128,0,0.2,0,0,0,2.1,0.0328007,0,0.25,0
0,1,2.22,3.52125,0.508784,0,0,0,0,0,3.3,0.0323039,0,0.5,0
0,1,3.375,5.45625,0.513778,0,0,0,0.2,0,5.9,0.0306987,0,0,0
0,1,3.015,4.3825,0.437645,0.2,0.2,0,0,0,4.7,0.0373645,0,0,0
0,1,2.935,5.01625,0.550426,0,0,0,0.2,0,5.8,0.0266633,0,0,0
0,1,3.855,6.28625,0.510506,0,0,0,0.2,0,6.6,0.0445417,0,0,0
0,1,1.72,2.8375,0.532849,0.2,0,0,0.2,0.4,1.8,0.0101322,0,0,0.25
0,1,1.25,2.0225,0.5152,0,0,0,0,0,1.8,0.0271941,0,0,0
0,1,3.93,5.8825,0.471374,0.2,0.2,1,0,0,4.8,0.0174246,0,0,0
0,1,1.515,2.4375,0.517492,0,0.2,0,0,0.1,2.3,0.0292308,0,0,0
0,1,2.03,3.285,0.510591,0,0.4,0,0,0,3.6,0.02207,0,1,0.25
0,2,4.145,6.315,0.479493,0,0.2,0.6,0.2,0,4.1,0.0352336,0,0,0
0,2,1.71,2.45625,0.424269,0,0,0,0,0,5,0.0223919,0,0,0
0,2,3.985,6.60125,0.534504,0.2,0,0,0.2,0,2.9,0.0238591,0,0,0
0,2,3.235,4.96,0.491036,0,0.2,0,0,0.1,4.9,0.0209173,0,0,0
0,2,1.09,1.80375,0.508257,0,0.2,0,0.2,0,2.4,0.042273,0,0.25,0
0,2,0.205,0.30375,0.47561,0.4,0,0,0,0.2,0,0.0411523,0,0,0
0,2,4.74,7.2625,0.490401,0.4,0.4,0,0,0.1,3,0.0373494,0,0,0
0,2,1.875,3.125,0.535733,0,0,0,0,0,3,0.014,0,0,0
0,2,3.325,5.45875,0.519549,0,0,0,0,0,6.3,0.0256469,0,0,0
0,2,1.2,1.78875,0.463333,0,0,0,0,0,0.3,0.0279525,0,0,0
0,2,1.555,2.365,0.482637,0,0,0,0,0.5,1.9,0.0401691,0.333333,0.25,0.25
0,2,1.255,1.90875,0.484462,0,0.4,0,0,0.1,0.5,0.0183366,0,0,0
0,2,4.29,6.7,0.488112,0,0.4,0,0,0,6.5,0.0195896,0,0,0
0,2,3.185,4.26625,0.426688,0.6,0.2,0,0.4,2.3,0,0.0161149,0,0,0
0,2,2.245,3.68625,0.504454,0,0.4,0,0.2,0.2,5.1,0.0257714,0,0.5,0
0,2,2.215,3.655,0.536795,0,0,0,0,0,2.3,0.0116279,0,0,0
0,2,2.385,3.67,0.484696,0.2,0.6,0,0,0.1,3.9,0.0275886,0,0,0
0,2,2.31,3.56,0.497403,0,0,0,0,0,0.6,0.0214185,0,0,0
0,2,2.515,3.84875,0.475348,0,0,0.4,0.2,0,3.6,0.0185125,0,0,0
0,2,0.115,0.1675,0.426087,0.4,0.2,0,0,0,0.2,0.0373134,0,0,0
0,2,5.22,7.94875,0.481513,0,0.6,0,0,0,9.8,0.032395,0,0,0
0,2,4.555,7.2075,0.512514,0,0,0,0.2,0.1,4.2,0.0206382,0,0.5,0
0,2,0.04,0.05125,0.4125,0,0.2,0,0,0,0,0.0243902,0,0,0
0,2,2.56,3.93625,0.475,0,0.2,0,0,0,6.4,0.0215942,0,0,0
0,2,3.725,5.8375,0.500671,0,0.4,0.4,0,0,4.4,0.0164882,0,0,0
0,2,3.1,4.72125,0.446129,0,0.2,0,0,0.1,6.4,0.103786,0.333333,1,0
0,2,2.765,4.32375,0.5,0,0,0,0,0,2.7,0.0237063,0,0,0
0,2,2.71,4.65125,0.496125,0,0,0,0,0,5.9,0.0309057,0,0.25,0
0,2,1.625,2.59,0.499385,0,0,0,0,0,3.2,0.0246139,0,0,0
0,2,0.63,0.9775,0.511111,0.4,0,0,0.2,0.3,0,0.0153453,0.333333,0.25,0.25
0,2,0.875,1.44875,0.538857,0,0,0,0,0,0.6,0.0129422,0,0,0
0,2,2.525,3.7575,0.466535,0,0.2,0,0,0,0.6,0.0282768,0,0,0
0,2,3.745,5.58625,0.467023,0,0.2,0,0,0.2,6.2,0.0308794,0,0,0
0,2,2.255,3.70375,0.500222,0,0,0.2,0,0,4.9,0.0242997,0,0,0
0,2,2.7,4.615,0.528333,0,0.6,0,0,0,5.6,0.0308776,0,0,0
0,2,2.08,3.38,0.516346,0,0.4,0,0,0.1,6.5,0.0447485,0,0,0
0,2,2.945,4.94,0.528693,0.2,0.2,0,0,0.1,5.2,0.0240385,0,0,0
0,2,0.635,1.005,0.5,0.2,0,0,0,0,1.2,0.0310945,0,0.5,0
0,2,2.135,3.52875,0.531382,0,0,0,0,0,3.7,0.0421537,0,0,0
0,2,2.835,4.435,0.491182,0.2,0.4,0.2,0.2,0,5,0.0124014,0,0.5,0
1,2,0.45,0.6375,0.398889,0,0,0,0,0,1.2,0.0392157,0,0,0
1,2,0.335,0.50375,0.429851,0.4,0,0,0,0,1.2,0.0620347,0,0,0
1,2,0.34,0.55375,0.492647,0.4,0,0,0,0,1.2,0.0474041,0,0,0
1,2,0.39,0.58,0.457692,0.4,0,0,0,0,1.2,0.049569,0,0,0.5
1,2,0.335,0.555,0.447761,0.4,0,0,0,0,1.2,0.0743243,0,0,0
1,2,1.17,1.885,0.521368,0,0,0,0,0,0.6,0.0232095,0,0,0
1,2,1.08,1.58375,0.460648,0,0,0,0,0,0.6,0.0363062,0,0,0
1,2,1.225,1.85,0.480408,0.4,0,0,0,0,0.6,0.0364865,0,0,0
1,2,1.08,1.7875,0.530556,0,0,0,0,0,0.6,0.0293706,0,0,0
1,2,1.025,1.55375,0.485854,0.2,0,0,0,0,0.6,0.0305712,0,0,0
1,2,0.825,1.44,0.569697,0,0.2,0,0,0,1.8,0.0217014,0,0,0
1,2,0.745,1.3025,0.573826,0,0,0,0,0,1.4,0.0335893,0,0,0
1,2,0.815,1.45,0.581595,0,0,0,0,0,1.8,0.0232759,0,0,0
1,2,0.955,1.6275,0.554974,0,0,0.6,0,0,1.6,0.0207373,0,0,0
1,2,0.98,1.79,0.591327,0,0,0,0,0,2.4,0.0286313,0,0,0
1,2,0.58,0.97875,0.512931,0,0,0,0,0,1.6,0.0268199,0,0,0
1,2,0.57,0.9225,0.505263,0.4,0,0,0,0,1.1,0.0420054,0,0,0
1,2,0.78,1.3125,0.537179,0,0,0,0,0,1.1,0.0180952,0,0,0
1,2,0.91,1.50875,0.533516,0,0,0,0,0,1.1,0.019884,0,0,0
1,2,1.115,1.8575,0.532735,0,0,0,0,0,1.1,0.0282638,0,0,0
1,2,0.775,1.47375,0.608387,0,0,0,0,0,1.4,0.0161154,0,0,0
1,2,1.015,1.6875,0.535468,0,0,0,0,0,1.6,0.0348148,0,0,0
1,2,0.785,1.385,0.575159,0,0,0.2,0,0,1.4,0.0189531,0,0,0
1,2,0.875,1.4425,0.516,0,0,0,0,0,1.2,0.0190641,0,0,0
1,2,0.97,1.68125,0.571134,0,0,0,0,0,1.2,0.0118959,0,0.25,0
1,2,1.285,2.1,0.535019,0,0,0,0,0,0,0.0220238,0,0,0
1,2,1.07,1.8175,0.565888,0.2,0,0,0,0,0,0.0137552,0,0,0
1,2,1.135,1.7775,0.510573,0.2,0,0,0,0,0,0.0189873,0,0,0
1,2,0.97,1.6175,0.544845,0,0,0,0,0,0,0.0231839,0,0,0
1,2,1.535,2.43,0.515309,0.2,0,0,0,0.4,0,0.026749,0,0,0.25
1,2,0.495,0.9075,0.60101,0,0.2,0,0,0,1.2,0.0192837,0,0,0
1,2,0.605,0.95125,0.51157,0,0,0,0,0,1.3,0.0302234,0,0,0
1,2,0.55,1.0475,0.645455,0,0,0,0,0,0.8,0.0155131,0,0,0
1,2,0.52,0.855,0.525,0,0,0,0,0,1.2,0.0467836,0,0,0
1,2,0.84,1.25375,0.483333,0.2,0,0,0,0,0.8,0.0159521,0,0,0
1,2,0.495,0.76375,0.483838,0,0,0,0,0,1,0.0229133,0,0,0
1,2,0.52,0.88125,0.538462,0,0,0,0,0,1.2,0.0212766,0,0,0
1,2,0.53,0.97,0.6,0,0,0,0,0,1.3,0.0180412,0,0.25,0
1,2,0.38,0.7425,0.623684,0,0.2,0,0,0,1.4,0.030303,0,0,0
1,2,0.68,1.18625,0.568382,0,0,0.2,0,0,1.3,0.0158061,0,0,0
1,3,0.845,1.36375,0.517751,0,0,0,0,0,1.2,0.0274977,0,0,0
1,3,0.535,0.875,0.451402,0,0,0,0,0,1.2,0.0328571,0,0,0
1,3,0.385,0.6225,0.485714,0,0,0,0,0,1.2,0.0301205,0,0,0
1,3,0.89,1.44375,0.517416,0.2,0,0,0,0,1.2,0.0251082,0,0,0
1,3,1.09,1.67125,0.493578,0,0,0,0,0,1.2,0.0164547,0,0,0
1,3,0.85,1.4325,0.557647,0,0,0,0,0,0,0.0078534,0,0,0
1,3,0.77,1.205,0.506494,0,0,0,0,0,0,0.0165975,0,0,0
1,3,0.79,1.2575,0.516456,0,0,0,0,0,0,0.0139165,0,0,0
1,3,0.715,1.17375,0.540559,0,0,0,0,0,0,0.00958466,0,0,0
1,3,0.795,1.31375,0.534591,0,0,0,0,0,0,0.0104662,0,0,0
1,3,0.865,1.515,0.556069,0,0,0,0,0,1.6,0.040429,0,0,0
1,3,0.87,1.46875,0.545402,0,0,0,0,0.1,1.6,0.0195745,0,0,0
1,3,1.11,1.74125,0.494144,0,0,0,0,0.1,1.8,0.0136396,0,0,0
1,3,0.965,1.5725,0.51658,0,0,0,0,0,2.3,0.0389507,0,0,0
1,3,1.03,1.5375,0.46699,0,0,0,0,0,1.5,0.0243902,0,0,0
1,3,0.85,1.28,0.476471,0.4,0,0,0,0,1.4,0.0214844,0,0.25,0
1,3,0.27,0.48,0.544444,0,0,0,0,0,1,0.0390625,0,0,0
1,3,0.775,1.18125,0.48,0,0,0,0,0,1,0.0179894,0,0,0
1,3,0.3,0.555,0.556667,0,0,0,0,0,1,0.0135135,0,0,0
1,3,0.725,1.1775,0.513793,0,0,0,0,0,1,0.0159236,0,0,0
1,3,1.12,1.72875,0.486607,0,0.2,0,0,0,1.2,0.0267534,0,0,0
1,3,1.105,1.7675,0.514932,0,0.2,0.2,0,0.1,1.4,0.0374823,0,0.25,0
1,3,1.21,1.975,0.530165,0,0,0,0,0,1.9,0.0151899,0,0,0
1,3,1.03,1.67125,0.504369,0,0,0,0.2,0,2.7,0.0373972,0,0,0
1,3,1.43,2.20125,0.484965,0.2,0,0,0.2,0.2,2.5,0.0198751,0.333333,0,0
1,3,0.5,0.85,0.535,0,0,0,0,0,1.2,0.0235294,0,0,0
1,3,0.31,0.49875,0.448387,0,0,0,0,0,1.2,0.0651629,0,0,0
1,3,0.635,1.0375,0.502362,0.2,0,0,0,0,1.2,0.0277108,0,0,0
1,3,0.575,0.9075,0.470435,0,0,0,0,0,1.2,0.0261708,0,0,0
1,3,0.36,0.5775,0.461111,0,0,0,0,0,1.2,0.038961,0,0,0
1,3,0.585,0.9975,0.542735,0,0.2,0,0,0,0.4,0.0200501,0,0,0
1,3,0.69,1.18375,0.551449,0,0,0,0,0,0.4,0.0242872,0,0,0.25
1,3,0.575,1.03125,0.551304,0.2,0.2,0,0,0,0.4,0.0290909,0,0,0
1,3,0.54,0.855,0.487037,0,0,0,0,0,0.4,0.0511696,0,0,0
1,3,0.605,1.10375,0.597521,0,0,0,0,0,0.4,0.00792752,0,0,0
1,3,0.52,0.86,0.5375,0,0.2,0,0,0,0.8,0.0305233,0,0,0
1,3,0.535,0.84125,0.501869,0.4,0,0,0,0.1,0.8,0.0312036,0,0,0
1,3,0.62,0.94375,0.482258,0,0.2,0,0,0.1,0.8,0.0211921,0,0,0
1,3,0.855,1.3675,0.515789,0,0,0,0,0.1,0.8,0.0164534,0,0,0
1,3,0.775,1.19875,0.498065,0,0,0,0,0,0.8,0.016684,0,0.25,0
1,3,0.725,1.29125,0.544138,0,0.4,0,0,0,2.4,0.0387222,0,0,0
1,3,0.575,0.93375,0.492174,0,0,0,0,0,1.4,0.0481928,0,0,0
1,3,0.625,1.11,0.5736,0,0,0,0,0,1.5,0.0292793,0,0,0
1,3,0.745,1.3075,0.581879,0,0,0,0.2,0,1.2,0.0172084,0,0,0
1,3,0.62,1.03,0.506452,0,0,0,0,0.2,2.5,0.0509709,0,0.25,0.5
1,3,0.7,1.095,0.493571,0,0,0,0,0,1.1,0.0251142,0,0,0
1,3,0.72,1.1875,0.532639,0,0,0,0,0,0.9,0.0189474,0,0,0
1,3,0.685,1.095,0.506569,0,0,0,0,0.1,1.1,0.0251142,0,0,0
1,3,0.775,1.2975,0.540645,0,0,0,0,0,1.1,0.0289017,0,0,0
1,3,0.675,1.13,0.542222,0,0,0,0,0,1.1,0.0243363,0,0,0
1,3,0.945,1.68875,0.58836,0,0,0,0,0,1.1,0.015544,0,0,0
1,3,0.545,0.8775,0.486239,0,0,0,0,0,1.2,0.0356125,0,0,0
1,3,0.755,1.23625,0.535099,0,0,0,0,0,0.8,0.0141557,0,0,0
1,3,0.735,1.24,0.538776,0,0,0,0,0,1.1,0.0282258,0,0,0
