y,batch,x_n_toks,x_n_chars,x_avg_word,x_qmark,x_bang,x_hedge,x_formal,x_i_count,x_newlines,x_upper,x_refuse,x_please,x_thank
1,1,2.36,3.53,3.86441,0,1.6,1.6,0,0.8,0,0.113314,0,0,0
0,1,0.56,0.95,4.57143,0,0,0,0,0,0,0.589474,0,0,0
0,1,0.04,0.07,4.8,0,0,0,0,0,0,1.14286,0,0,0
1,1,1.16,1.73,3.86207,0,0,0,0,0,0,0.138728,0,0,0
0,1,0.68,0.78,2.25882,6.4,0,0,0,0,0,0.410256,0,0,0
0,1,1.04,1.3,3.07692,1.6,0,0,0,2.4,0,0.307692,2.66667,2,0
1,1,1.4,1.96,3.58857,0,0,0,0,0,0,0.0816327,0,0,0
0,1,0.48,0.58,2.93333,0,0,0,0,0,0,0.689655,0,0,0
1,1,2.88,4.29,3.84444,0,0,0,0,0,0,0.0559441,0,0,0
1,1,3.36,4.93,3.79048,0,0,0,0,0.8,0,0.129817,0,0,0
0,1,0.08,0.11,3.6,0,1.6,0,0,0,0,0.727273,0,0,0
0,1,0.84,0.95,2.66667,4.8,0,0,0,0,0,0.252632,0,0,0
0,1,0.96,1.3,3.5,0,0,0,0,0,0,0.0615385,0,0,0
1,1,1.2,1.53,3.06667,0,0,0,0,0,0,0.261438,0,0,0
0,1,2.84,4.05,3.57183,0,0,0,0,0,0,0.118519,0,0,0
1,1,2.56,3.72,3.65,0,0,0,1.6,0,0,0.666667,0,0,0
1,1,2.64,4.14,4.04848,0,1.6,0,1.6,0.8,0,0.115942,0,0,0
0,1,0.4,0.52,2.64,1.6,0,1.6,0,0,0,0.153846,0,0,0
1,1,0.24,0.34,2.93333,0,0,0,0,0,0,0.941176,0,0,0
1,1,1.76,2.56,3.38182,1.6,0,0,0,0,0,0.1875,0,0,0
0,1,1.44,1.95,3.4,0,0,1.6,0,0.8,0,0.123077,0,0,0
0,1,0.36,0.4,2.66667,0,1.6,0,0,0,0,0.4,0,0,0
0,1,1.28,1.46,2.775,1.6,0,1.6,0,0.8,0,0.164384,0,0,0
0,1,0.4,0.36,2,0,0,0,0,0.8,0,0.444444,0,0,0
1,1,3,4.54,3.73333,0,0,0,0,0,0,0.0528634,0,0,0
0,1,0.52,0.63,3.01538,0,0,0,0,0.8,0,0.253968,0,0,0
0,1,0.68,0.81,2.91765,0,0,0,0,0,0,0.197531,0,0,0
0,1,0.68,0.87,3.24706,1.6,0,0,0,0,0,0.275862,0,0,0
0,1,0.44,0.53,3.05455,0,1.6,0,0,0.8,0,0.301887,0,0,0
0,1,0.16,0.2,3,0,0,0,0,0.8,0,0.8,0,0,0
1,1,1.8,2,2.64889,0,0,1.6,0,0,0,0.08,0,0,0
1,1,3.36,4.88,3.71429,0,0,0,0,0,1.6,0.196721,0,0,0
0,1,0.16,0.17,2.6,1.6,0,0,0,0,0,0.470588,0,0,0
1,1,1.2,1.64,3.44,1.6,1.6,0,0,0.8,0,0.146341,0,0,0
1,1,1.44,1.62,2.71111,0,0,0,0,0.8,0,0.246914,0,0,0
0,1,1.08,1.4,3.31852,0,0,0,0,0.8,0,0.171429,0,0,0
1,1,2.72,3.98,3.78824,0,0,0,0,0,0,0.0603015,0,0,0
0,1,0.48,0.67,3.26667,0,0,1.6,0,0,0,1.07463,0,0,0
1,1,2.4,3.21,3.17333,0,0,0,0,0.8,3.2,0.647975,0,0,0
1,1,2.28,3.09,3.41053,0,0,0,0,0,0,0.10356,0,0,0
0,1,0.44,0.54,3.12727,0,0,0,0,0,0,0.888889,0,0,0
1,2,0.28,0.46,3.2,0,0,0,0,0,0,1.04348,0,0,0
0,2,0.56,0.93,4.28571,0,0,1.6,0,0,0,0.946237,0,0,0
0,2,0.76,0.85,2.77895,0,0,0,0,0,0,0.0941176,0,0,0
1,2,1.4,2.08,3.56571,0,0,0,0,0,0,0.384615,0,0,0
0,2,0.64,0.73,2.75,0,1.6,1.6,0,0,0,0.219178,0,0,0
1,2,1.28,2.03,4.075,0,0,0,0,0,0,0.0394089,0,0,0
0,2,2.68,3.69,3.36716,1.6,0,3.2,0,0,0,0.173442,0,0,0
0,2,3.36,4.16,3.02857,4.8,0,0,0,0,0,0.134615,0,0,0
1,2,3.32,4.85,3.77831,0,0,0,0,0,0,0.0659794,0,0,0
1,2,3.36,4.86,3.64762,0,0,0,0,0,0,0.0658436,0,2,0
1,2,1.32,1.87,3.66061,0,0,0,0,0,0,0.0855615,0,0,0
1,2,2.88,4.18,3.75556,0,0,0,0,0,0,0.0574163,0,0,0
0,2,1.48,1.8,2.98378,0,0,1.6,0,1.6,0,0.222222,0,0,0
0,2,1.52,2.23,3.72632,0,1.6,3.2,0,0,0,0.394619,0,0,0
1,2,1.08,1.41,3.22963,1.6,0,0,0,0,0,0.170213,0,0,0
1,2,7.36,9.84,3.38261,0,0,0,0,0.8,0.8,0.0650407,0,0,4
0,2,0.68,0.84,3.01176,1.6,0,0,0,1.6,0,0.380952,0,0,0
0,2,0.12,0.1,1.6,0,0,0,0,0.8,0,1.6,0,0,0
1,2,1.16,1.46,3.11724,0,0,0,0,0,0,0.109589,0,0,0
1,2,1.04,1.26,2.95385,1.6,0,0,0,0,0,0.190476,0,2,0
1,2,2.36,3.37,3.67458,0,0,0,0,0,0,0.0474777,0,0,0
0,2,0.48,0.47,2.26667,0,1.6,0,0,0,0,0.680851,0,0,0
0,2,0.52,0.6,2.89231,1.6,0,0,0,0,0,0.133333,0,0,0
0,2,0.92,1.1,2.92174,1.6,0,0,0,0.8,0,0.290909,0,0,0
1,2,4.4,5.47,3.09091,0,0,3.2,0,0,0,0.0731261,0,0,0
1,2,2.8,3.72,3.24571,1.6,0,1.6,0,0.8,0,0.193548,0,0,0
1,2,0.52,0.55,2.58462,0,0,0,0,0,0,0.145455,0,0,0
0,2,0.24,0.38,4.26667,1.6,0,0,0,0,0,0.210526,0,0,0
1,2,2.8,3.67,3.21143,0,1.6,0,0,0,1.6,0.217984,0,0,0
1,2,3.04,3.68,2.98947,1.6,0,0,0,0,0,0.108696,0,0,0
0,2,0.08,0.15,5.2,0,1.6,0,0,0,0,0.533333,0,0,0
1,2,2.16,2.92,3.34815,0,0,0,0,0,0,0.0821918,0,0,0
1,2,1.32,1.6,2.98182,0,1.6,0,0,1.6,0,0.15,0,0,0
0,2,1.16,1.45,3.06207,1.6,0,0,0,2.4,0,0.386207,0,0,0
1,2,1.12,1.38,3.05714,0,0,0,0,0,0,0.231884,0,0,0
0,2,0.44,0.64,3.78182,0,0,0,0,0,0,0.125,0,0,0
1,2,1.8,2.77,4,0,0,0,0,0.8,0,0.202166,0,0,0
0,2,0.64,0.8,3.05,3.2,0,0,0,0,0,0.2,0,0,0
0,2,0.64,0.94,3.75,0,0,0,0,0,0,0.170213,0,0,0
0,2,0.72,0.92,3.15556,1.6,1.6,0,0,0.8,0,0.26087,0,0,0
0,2,0.56,0.72,3.25714,0,0,0,0,0,0,0.111111,0,0,0
0,2,0.2,0.22,2.72,0,0,0,0,0,0,0.363636,0,0,0
0,2,3.12,4.02,3.24103,0,1.6,0,0,0,0,0.199005,0,0,0
1,2,4.8,6.88,3.42667,0,0,0,0,0,11.2,0.151163,0,0,0
0,2,0.68,0.83,3.01176,0,0,0,0,0,0,0.0963855,0,0,0
0,2,1.16,1.45,3.06207,0,0,1.6,0,2.4,0,0.275862,0,0,0
0,2,0.32,0.47,3.9,1.6,0,0,0,0,0,0.170213,0,0,0
0,2,0.48,0.64,3.46667,0,0,0,0,0,0,0.125,0,0,0
1,2,2.32,3.21,3.51724,0,0,0,0,0,0,0.0996885,0,0,0
0,2,1.2,1.72,3.73333,0,0,1.6,0,0.8,0,0.186047,0,0,0
1,2,0.8,0.9,2.76,1.6,1.6,1.6,0,0,0,0.177778,0,0,0
0,2,1.4,1.82,3.13143,0,0,1.6,0,0,0,0.483516,0,0,0
1,2,1.52,2.06,3.47368,3.2,1.6,0,0,0,0,0.116505,0,0,0
0,2,0.12,0.15,3.2,0,0,0,0,0,0,0.533333,0,0,0
0,2,0.36,0.41,2.66667,0,0,0,0,0,0,0.390244,0,0,0
0,2,2.8,3.92,3.54286,0,0,3.2,0,1.6,0,0.183673,0,0,0
0,2,0.24,0.47,4.53333,0,0,0,0,0,0,0.680851,0,0,0
1,2,1.44,2.12,3.82222,0,0,0,0,0,0,0.113208,0,0,0
1,2,4.28,5.61,3.28224,1.6,0,1.6,0,0,0,0.057041,0,0,0
0,2,0.52,0.65,3.13846,1.6,0,0,0,0,0,0.123077,0,0,0
1,2,1.76,2.68,4.01818,0,0,0,0,0,0,0.179104,0,0,0
1,2,2.12,2.74,3.15472,0,0,0,0,0,0,0.0875912,0,0,0
0,2,0.92,1.07,2.81739,0,3.2,0,0,0,0,0.224299,0,0,0
1,2,1.84,2.7,3.77391,0,0,0,0,0,0,0.266667,0,0,0
0,2,0.92,0.98,2.53913,0,0,0,0,0,0,0.0816327,0,0,0
1,2,1.24,1.48,2.99355,0,0,1.6,0,0,0,0.108108,0,0,0
1,2,1.6,1.87,2.84,0,0,0,0,0,0,0.0855615,0,0,0
0,2,0.76,0.91,2.90526,1.6,0,1.6,0,0,0,0.175824,0,0,0
0,2,1.12,1.48,3.37143,1.6,0,0,0,0.8,0,0.378378,5.33333,2,0
1,2,1.52,2.09,3.43158,1.6,0,0,0,0,0,0.114833,0,0,0
1,2,2.36,3.26,3.47119,0,0,0,0,1.6,0,0.343558,0,0,0
0,2,0.28,0.37,3.42857,0,0,0,0,0,0,0.432432,0,0,0
0,2,0.84,1.08,3.27619,1.6,0,0,0,0,0,0.148148,0,0,0
0,2,0.64,0.78,3.1,0,0,1.6,0,0,0,0.102564,0,0,0
0,2,0.92,1.18,3.23478,0,1.6,0,0,0,0,0.20339,0,0,0
1,2,2.28,3.01,3.28421,3.2,0,1.6,0,0,0,0.186047,0,0,0
0,2,0.04,0.04,2.4,0,0,0,0,0,0,2,0,0,0
1,2,5.32,8.13,3.82556,0,0,0,0,0,0,0.137761,0,0,0
1,2,5.72,6.73,2.84196,0,3.2,1.6,0,3.2,0,0.154532,0,0,0
1,2,6.24,8.1,3.25128,0,0,8,0,0,0,0.0395062,0,0,0
0,3,0.88,1.08,2.98182,0,1.6,0,0,0.8,0,0.222222,0,0,0
1,3,1.28,1.57,3.075,0,0,0,0,0,0,0.0509554,0,0,0
0,3,0.28,0.39,3.65714,0,1.6,0,0,0,0,0.205128,0,0,0
1,3,2.44,2.7,2.70164,0,0,1.6,0,0.8,0,0.0888889,0,0,0
1,3,4.12,5.48,3.37087,0,0,0,0,0,0,0.0729927,0,0,0
1,3,1.8,2.26,3.11111,3.2,0,0,0,1.6,0,0.176991,0,0,0
1,3,2.04,3.12,3.96863,0,0,0,0,0,0,0.102564,0,0,0
0,3,0.24,0.28,2.8,1.6,0,0,0,0,0,0.285714,0,0,0
0,3,0.36,0.52,3.73333,0,0,0,0,1.6,0,0.461538,2.66667,0,0
0,3,1.6,2,3.06,1.6,0,3.2,1.6,0.8,0,0.12,0,0,0
0,3,1.16,1.49,3.14483,0,0,1.6,0,0.8,0,0.268456,0,0,0
1,3,2.6,3.25,3.13846,0,0,0,0,0,0,0.0738462,0,0,0
1,3,1.64,2.24,3.47317,0,1.6,0,0,0,0,0.107143,0,0,0
0,3,0.72,0.97,3.51111,0,0,0,0,0,0,0.0824742,2.66667,0,0
1,3,2.04,3.09,3.90588,0,0,0,0,0.8,0,0.0776699,0,0,0
1,3,2.08,2.76,3.35385,0,1.6,1.6,0,0.8,0,0.0869565,0,0,0
0,3,0.24,0.24,2.4,0,0,0,0,0,0,0.333333,0,0,0
0,3,0.56,0.88,3.42857,0,0,0,0,0,0,0.181818,0,0,0
0,3,3.88,4.78,2.99381,0,3.2,0,0,0,0,0.133891,0,0,0
0,3,0.04,0.06,4,0,1.6,0,0,0,0,1.33333,0,0,0
0,3,1.56,1.97,3.13846,0,0,3.2,0,0.8,0,0.121827,0,0,0
0,3,0.6,0.72,2.88,1.6,0,0,0,0,0,0.222222,0,0,0
1,3,2.4,2.87,2.96,0,0,0,0,0,0,0.111498,0,0,0
1,3,7.16,10.58,3.73184,0,0,0,0,0,17.6,0.173913,0,0,0
1,3,2.12,2.61,3.03396,0,0,0,0,0,0,0.091954,0,0,0
1,3,2.2,3.16,3.73818,0,0,1.6,0,0,0,0.126582,0,0,0
0,3,0.84,1.08,3.2,0,0,0,0,0,0,0.0740741,0,0,0
1,3,3.4,4.51,3.06824,0,0,1.6,0,0.8,0,0.691796,0,0,0
1,3,3.6,6.62,4.8,0,1.6,1.6,0,0.8,0,0.060423,0,0,0
1,3,4.96,6.56,3.26452,0,1.6,0,0,0,0,0.0853659,0,0,0
1,3,1.48,2.02,3.5027,0,1.6,0,0,0.8,0,0.118812,0,0,0
0,3,0.8,1.27,4.04,0,0,0,0,0,0,0.125984,0,0,0
1,3,1.92,2.39,3.11667,0,0,0,0,0.8,0,0.100418,0,0,0
1,3,2.64,3.19,2.9697,0,0,0,0,0,0,0.15047,0,0,0
0,3,0.96,1.35,3.16667,0,0,0,0,0,0,0.414815,0,0,0
1,3,5.24,6.19,2.88855,1.6,0,3.2,0,0,0,0.0775444,0,0,0
0,3,0.36,0.44,3.02222,1.6,0,0,0,0,0,0.181818,0,0,0
1,3,1.16,1.49,3.2,3.2,1.6,0,0,0,0,0.214765,0,0,0
0,3,1.04,1.26,2.92308,1.6,0,0,0,0,0,0.126984,0,0,0
1,3,2.36,3.14,3.36271,0,1.6,0,0,3.2,0,0.203822,0,0,0
1,3,0.28,0.35,3.08571,1.6,0,0,0,0,0,0.228571,0,0,0
0,3,0.64,0.81,3.15,1.6,0,0,0,0.8,0,0.296296,0,0,0
1,3,2.44,3.04,3.14754,0,0,0,0,0,0,0.0263158,0,0,0
1,3,1.48,2.16,3.78378,0,0,0,0,0,0,0.0740741,0,0,0
0,3,0.68,0.85,3.01176,0,0,0,0,0.8,0,0.188235,0,0,0
1,3,2.16,2.87,3.22963,0,0,0,0,0,0,0.167247,0,0,0
0,3,0.2,0.23,2.88,0,1.6,1.6,0,0,0,0.347826,0,0,0
0,3,0.52,0.53,2.4,0,0,0,0,0,0,0.301887,0,0,0
0,3,0.88,1.34,3.89091,0,0,0,0,0,0,0.477612,0,0,0
1,3,6.36,7.86,3.05409,0,0,0,0,0,0,0.0814249,0,0,0
0,3,0.12,0.15,3.2,0,0,0,0,0,0,0.533333,0,0,0
1,3,1.6,2.4,3.6,0,0,0,0,0,0,0.5,0,0,0
1,3,0.88,1.13,3.23636,0,1.6,0,0,0,0,0.141593,0,0,0
1,3,1.48,1.76,2.91892,0,0,0,0,0,0,0.0909091,0,0,0
1,3,3.4,4.75,3.55765,0,0,0,0,0,0,0.0842105,0,0,0
1,3,1.24,1.49,2.83871,1.6,0,0,0,0,0,0.0536913,0,0,0
1,3,2.4,3.05,3.14667,0,0,3.2,0,1.6,0,0.183607,0,0,0
0,3,0.6,0.81,3.46667,1.6,0,0,0,0,0,0.0987654,0,0,0
0,3,0.88,1.17,3.41818,1.6,0,0,0,0,0,0.0683761,0,0,0
1,3,2.92,4.06,3.53973,0,0,0,0,0.8,0,0.157635,0,0,0
1,3,1.76,2.55,3.70909,0,0,0,0,0,0,0.533333,0,0,0
1,3,3.12,4.09,3.24103,0,0,0,0,0,0,0.117359,0,0,0
1,3,1.64,2.14,3.33659,0,0,1.6,0,0,0,0.0747664,0,0,0
1,3,1.16,1.44,3.08966,0,0,0,0,0.8,0,0.277778,0,0,0
1,3,0.64,0.81,3.1,1.6,0,0,0,0.8,0,0.395062,0,0,0
0,3,0.56,0.73,3.37143,0,0,0,0,0,0,0.109589,0,0,0
1,3,2.4,3.11,3.22667,0,1.6,1.6,0,1.6,0,0.154341,0,0,0
1,3,2.96,4.76,4.10811,0,0,0,0,0,32,0.403361,0,0,0
1,3,1.16,1.45,3.08966,3.2,0,1.6,0,0,0,0.165517,0,0,0
1,3,1.68,2.23,3.37143,0,0,1.6,0,0,0,0.0717489,0,0,0
1,3,1.2,1.53,3.22667,1.6,0,0,0,1.6,0,0.156863,0,0,0
1,3,1.88,2.44,3.28511,0,0,1.6,0,0.8,0,0.131148,0,0,0
1,3,1.72,2.1,2.93953,0,0,0,0,0,0,0.152381,0,0,0
1,3,3.04,3.86,3.16842,0,0,0,0,0.8,0,0.103627,0,0,0
0,3,2.52,3.46,3.47937,0,0,0,0,0,0,0.0693642,0,0,0
1,3,1.8,2.62,3.32444,0,0,0,0,0,1.6,0.21374,0,0,0
0,3,1.84,2.51,3.47826,1.6,0,1.6,0,0,0,0.0956175,0,0,0
1,3,1.32,1.69,3.2,0,1.6,0,0,0,0,0.0946746,0,0,0
1,3,1.72,2.35,3.46047,0,0,0,0,0,0,0.102128,0,0,0
0,3,0.8,1.14,3.64,1.6,0,0,0,0,0,0.140351,0,0,0
1,4,1.28,1.78,3.5,0,0,0,0,1.6,0,0.134831,0,0,0
1,4,0.36,0.43,3.02222,1.6,0,0,0,0,0,0.186047,0,0,0
0,4,2.76,4.09,3.88406,0,0,0,0,0,0,0.0586797,0,0,0
1,4,1.48,2,3.41622,3.2,0,3.2,0,0,0,0.12,0,0,0
1,4,1.36,1.54,2.68235,1.6,0,0,0,0,0,0.207792,0,0,0
0,4,1.72,2.49,3.72093,0,0,0,0,0,0,0.064257,0,0,0
0,4,2.36,3.06,3.2,1.6,0,1.6,0,0.8,0,0.235294,0,0,0
1,4,1.16,1.46,3.08966,1.6,0,3.2,0,0.8,0,0.219178,0,0,0
0,4,0.12,0.15,2.93333,0,1.6,0,0,0,0,0.533333,0,0,0
1,4,0.2,0.27,3.36,0,0,0,0,0,0,0.296296,0,0,0
