user_id,convert_item,path_item,path_pos,path_len,linear_credit,touch,is_convert_item
196000,7566182,12194893,33,96,0.010416666666666666,mid,0
196000,7566182,2668270,34,96,0.010416666666666666,mid,0
196000,7566182,8218232,35,96,0.010416666666666666,mid,0
196000,7566182,10040126,36,96,0.010416666666666666,mid,0
196000,7566182,15218765,37,96,0.010416666666666666,mid,0
196000,7566182,2800478,38,96,0.010416666666666666,mid,0
196000,7566182,7526523,39,96,0.010416666666666666,mid,0
196000,7566182,33852,40,96,0.010416666666666666,mid,0
196000,7566182,7529693,41,96,0.010416666666666666,mid,0
196000,7566182,10878360,42,96,0.010416666666666666,mid,0
196000,7566182,9020286,43,96,0.010416666666666666,mid,0
196000,7566182,13297267,44,96,0.010416666666666666,mid,0
196000,7566182,8865385,45,96,0.010416666666666666,mid,0
196000,7566182,816169,46,96,0.010416666666666666,mid,0
196000,7566182,9063799,47,96,0.010416666666666666,mid,0
196000,7566182,815191,48,96,0.010416666666666666,mid,0
196000,7566182,813673,49,96,0.010416666666666666,mid,0
196000,7566182,9060495,50,96,0.010416666666666666,mid,0
196000,7566182,739063,51,96,0.010416666666666666,mid,0
196000,7566182,14004472,52,96,0.010416666666666666,mid,0
196000,7566182,9565719,53,96,0.010416666666666666,mid,0
196000,7566182,7624562,54,96,0.010416666666666666,mid,0
196000,7566182,13249796,55,96,0.010416666666666666,mid,0
196000,7566182,6594837,56,96,0.010416666666666666,mid,0
196000,7566182,12971775,57,96,0.010416666666666666,mid,0
196000,7566182,10079438,58,96,0.010416666666666666,mid,0
196000,7566182,6920307,59,96,0.010416666666666666,mid,0
196000,7566182,11078157,60,96,0.010416666666666666,mid,0
196000,7566182,4095427,61,96,0.010416666666666666,mid,0
196000,7566182,9770972,62,96,0.010416666666666666,mid,0
196000,7566182,2962053,63,96,0.010416666666666666,mid,0
196000,7566182,6819648,64,96,0.010416666666666666,mid,0
196000,7566182,2446611,65,96,0.010416666666666666,mid,0
196000,7566182,814460,66,96,0.010416666666666666,mid,0
196000,7566182,3451353,67,96,0.010416666666666666,mid,0
196000,7566182,812431,68,96,0.010416666666666666,mid,0
196000,7566182,8707912,69,96,0.010416666666666666,mid,0
196000,7566182,3329139,70,96,0.010416666666666666,mid,0
196000,7566182,9234795,71,96,0.010416666666666666,mid,0
196000,7566182,9234057,72,96,0.010416666666666666,mid,0
196000,7566182,132549,73,96,0.010416666666666666,mid,0
196000,7566182,9495090,74,96,0.010416666666666666,mid,0
196000,7566182,2322373,75,96,0.010416666666666666,mid,0
196000,7566182,3652239,76,96,0.010416666666666666,mid,0
196000,7566182,5474469,77,96,0.010416666666666666,mid,0
196000,7566182,15081632,78,96,0.010416666666666666,mid,0
196000,7566182,9011091,79,96,0.010416666666666666,mid,0
196000,7566182,8413243,80,96,0.010416666666666666,mid,0
196000,7566182,7561876,81,96,0.010416666666666666,mid,0
196000,7566182,7321242,82,96,0.010416666666666666,mid,0
196000,7566182,14312745,83,96,0.010416666666666666,mid,0
196000,7566182,5006112,84,96,0.010416666666666666,mid,0
196000,7566182,366653,85,96,0.010416666666666666,mid,0
196000,7566182,12033271,86,96,0.010416666666666666,mid,0
196000,7566182,12751015,87,96,0.010416666666666666,mid,0
196000,7566182,2426332,88,96,0.010416666666666666,mid,0
196000,7566182,4123899,89,96,0.010416666666666666,mid,0
196000,7566182,1260989,90,96,0.010416666666666666,mid,0
196000,7566182,8829405,91,96,0.010416666666666666,mid,0
196000,7566182,8494349,92,96,0.010416666666666666,mid,0
196000,7566182,10681849,93,96,0.010416666666666666,mid,0
196000,7566182,2156673,94,96,0.010416666666666666,mid,0
196000,7566182,7566182,95,96,0.010416666666666666,last,1
6852000,3964763,10490828,0,67,0.014925373134328358,first,0
6852000,3964763,3383887,1,67,0.014925373134328358,mid,0
6852000,3964763,111124,2,67,0.014925373134328358,mid,0
6852000,3964763,14330633,3,67,0.014925373134328358,mid,0
6852000,3964763,13802761,4,67,0.014925373134328358,mid,0
6852000,3964763,15113875,5,67,0.014925373134328358,mid,0
6852000,3964763,851213,6,67,0.014925373134328358,mid,0
6852000,3964763,7067579,7,67,0.014925373134328358,mid,0
6852000,3964763,14782417,8,67,0.014925373134328358,mid,0
6852000,3964763,5544985,9,67,0.014925373134328358,mid,0
6852000,3964763,14644453,10,67,0.014925373134328358,mid,0
6852000,3964763,11710239,11,67,0.014925373134328358,mid,0
6852000,3964763,8019497,12,67,0.014925373134328358,mid,0
6852000,3964763,2605257,13,67,0.014925373134328358,mid,0
6852000,3964763,4980251,14,67,0.014925373134328358,mid,0
6852000,3964763,3301778,15,67,0.014925373134328358,mid,0
6852000,3964763,229979,16,67,0.014925373134328358,mid,0
6852000,3964763,11072239,17,67,0.014925373134328358,mid,0
6852000,3964763,1532404,18,67,0.014925373134328358,mid,0
6852000,3964763,3315095,19,67,0.014925373134328358,mid,0
6852000,3964763,3061830,20,67,0.014925373134328358,mid,0
6852000,3964763,11955800,21,67,0.014925373134328358,mid,0
6852000,3964763,7983768,22,67,0.014925373134328358,mid,0
6852000,3964763,14440599,23,67,0.014925373134328358,mid,0
6852000,3964763,4855861,24,67,0.014925373134328358,mid,0
6852000,3964763,6128235,25,67,0.014925373134328358,mid,0
6852000,3964763,13708202,26,67,0.014925373134328358,mid,0
6852000,3964763,9773433,27,67,0.014925373134328358,mid,0
6852000,3964763,13021031,28,67,0.014925373134328358,mid,0
6852000,3964763,3161463,29,67,0.014925373134328358,mid,0
6852000,3964763,289892,30,67,0.014925373134328358,mid,0
6852000,3964763,12415896,31,67,0.014925373134328358,mid,0
6852000,3964763,4646671,32,67,0.014925373134328358,mid,0
6852000,3964763,11085899,33,67,0.014925373134328358,mid,0
6852000,3964763,7086308,34,67,0.014925373134328358,mid,0
6852000,3964763,10638557,35,67,0.014925373134328358,mid,0
6852000,3964763,6070190,36,67,0.014925373134328358,mid,0
6852000,3964763,15696722,37,67,0.014925373134328358,mid,0
6852000,3964763,7766937,38,67,0.014925373134328358,mid,0
6852000,3964763,13312231,39,67,0.014925373134328358,mid,0
6852000,3964763,8686539,40,67,0.014925373134328358,mid,0
6852000,3964763,13210032,41,67,0.014925373134328358,mid,0
6852000,3964763,7760377,42,67,0.014925373134328358,mid,0
6852000,3964763,10899642,43,67,0.014925373134328358,mid,0
6852000,3964763,4285375,44,67,0.014925373134328358,mid,0
6852000,3964763,1244729,45,67,0.014925373134328358,mid,0
6852000,3964763,11759125,46,67,0.014925373134328358,mid,0
6852000,3964763,1139670,47,67,0.014925373134328358,mid,0
6852000,3964763,2269615,48,67,0.014925373134328358,mid,0
6852000,3964763,3431878,49,67,0.014925373134328358,mid,0
6852000,3964763,10155619,50,67,0.014925373134328358,mid,0
6852000,3964763,16700345,51,67,0.014925373134328358,mid,0
6852000,3964763,12648347,52,67,0.014925373134328358,mid,0
6852000,3964763,4123765,53,67,0.014925373134328358,mid,0
6852000,3964763,326034,54,67,0.014925373134328358,mid,0
6852000,3964763,7555544,55,67,0.014925373134328358,mid,0
6852000,3964763,12896563,56,67,0.014925373134328358,mid,0
6852000,3964763,12397314,57,67,0.014925373134328358,mid,0
6852000,3964763,2357883,58,67,0.014925373134328358,mid,0
6852000,3964763,3910510,59,67,0.014925373134328358,mid,0
6852000,3964763,9615661,60,67,0.014925373134328358,mid,0
6852000,3964763,6947347,61,67,0.014925373134328358,mid,0
6852000,3964763,12786870,62,67,0.014925373134328358,mid,0
6852000,3964763,12779176,63,67,0.014925373134328358,mid,0
6852000,3964763,7812754,64,67,0.014925373134328358,mid,0
6852000,3964763,7204389,65,67,0.014925373134328358,mid,0
6852000,3964763,3964763,66,67,0.014925373134328358,last,1
986000,7316994,6873915,0,60,0.016666666666666666,first,0
986000,7316994,13281658,1,60,0.016666666666666666,mid,0
986000,7316994,885384,2,60,0.016666666666666666,mid,0
986000,7316994,14479958,3,60,0.016666666666666666,mid,0
986000,7316994,14515802,4,60,0.016666666666666666,mid,0
986000,7316994,1810172,5,60,0.016666666666666666,mid,0
986000,7316994,8570411,6,60,0.016666666666666666,mid,0
986000,7316994,6197943,7,60,0.016666666666666666,mid,0
986000,7316994,8471736,8,60,0.016666666666666666,mid,0
986000,7316994,5917612,9,60,0.016666666666666666,mid,0
986000,7316994,10777764,10,60,0.016666666666666666,mid,0
986000,7316994,10814410,11,60,0.016666666666666666,mid,0
986000,7316994,4894655,12,60,0.016666666666666666,mid,0
986000,7316994,11964182,13,60,0.016666666666666666,mid,0
986000,7316994,14373886,14,60,0.016666666666666666,mid,0
986000,7316994,9005927,15,60,0.016666666666666666,mid,0
986000,7316994,7865386,16,60,0.016666666666666666,mid,0
986000,7316994,2099301,17,60,0.016666666666666666,mid,0
986000,7316994,6560358,18,60,0.016666666666666666,mid,0
986000,7316994,4804424,19,60,0.016666666666666666,mid,0
986000,7316994,15381411,20,60,0.016666666666666666,mid,0
986000,7316994,3761877,21,60,0.016666666666666666,mid,0
986000,7316994,503477,22,60,0.016666666666666666,mid,0
986000,7316994,503658,23,60,0.016666666666666666,mid,0
986000,7316994,10950199,24,60,0.016666666666666666,mid,0
986000,7316994,14466990,25,60,0.016666666666666666,mid,0
986000,7316994,5981017,26,60,0.016666666666666666,mid,0
986000,7316994,3134013,27,60,0.016666666666666666,mid,0
986000,7316994,6842361,28,60,0.016666666666666666,mid,0
986000,7316994,13506900,29,60,0.016666666666666666,mid,0
986000,7316994,5677705,30,60,0.016666666666666666,mid,0
986000,7316994,3638352,31,60,0.016666666666666666,mid,0
986000,7316994,5092645,32,60,0.016666666666666666,mid,0
986000,7316994,15757080,33,60,0.016666666666666666,mid,0
986000,7316994,11297723,34,60,0.016666666666666666,mid,0
986000,7316994,2630866,35,60,0.016666666666666666,mid,0
986000,7316994,13098115,36,60,0.016666666666666666,mid,0
986000,7316994,11141349,37,60,0.016666666666666666,mid,0
986000,7316994,3275654,38,60,0.016666666666666666,mid,0
986000,7316994,9391628,39,60,0.016666666666666666,mid,0
986000,7316994,1811940,40,60,0.016666666666666666,mid,0
986000,7316994,8590445,41,60,0.016666666666666666,mid,0
986000,7316994,7790043,42,60,0.016666666666666666,mid,0
986000,7316994,1939672,43,60,0.016666666666666666,mid,0
986000,7316994,1147033,44,60,0.016666666666666666,mid,0
986000,7316994,3890951,45,60,0.016666666666666666,mid,0
986000,7316994,8935698,46,60,0.016666666666666666,mid,0
986000,7316994,3399315,47,60,0.016666666666666666,mid,0
986000,7316994,11557013,48,60,0.016666666666666666,mid,0
986000,7316994,6642544,49,60,0.016666666666666666,mid,0
986000,7316994,11926432,50,60,0.016666666666666666,mid,0
986000,7316994,7281529,51,60,0.016666666666666666,mid,0
986000,7316994,6472175,52,60,0.016666666666666666,mid,0
986000,7316994,12463647,53,60,0.016666666666666666,mid,0
986000,7316994,14733360,54,60,0.016666666666666666,mid,0
986000,7316994,12062481,55,60,0.016666666666666666,mid,0
986000,7316994,15218919,56,60,0.016666666666666666,mid,0
986000,7316994,7875488,57,60,0.016666666666666666,mid,0
986000,7316994,2441458,58,60,0.016666666666666666,mid,0
986000,7316994,7316994,59,60,0.016666666666666666,last,1
6308000,15296814,7840882,0,77,0.012987012987012988,first,0
6308000,15296814,14243640,1,77,0.012987012987012988,mid,0
6308000,15296814,15831559,2,77,0.012987012987012988,mid,0
6308000,15296814,11953935,3,77,0.012987012987012988,mid,0
6308000,15296814,13265916,4,77,0.012987012987012988,mid,0
6308000,15296814,8435114,5,77,0.012987012987012988,mid,0
6308000,15296814,5235784,6,77,0.012987012987012988,mid,0
6308000,15296814,9635882,7,77,0.012987012987012988,mid,0
6308000,15296814,6586938,8,77,0.012987012987012988,mid,0
6308000,15296814,147164,9,77,0.012987012987012988,mid,0
6308000,15296814,8014581,10,77,0.012987012987012988,mid,0
6308000,15296814,6154494,11,77,0.012987012987012988,mid,0
6308000,15296814,6509915,12,77,0.012987012987012988,mid,0
6308000,15296814,4153229,13,77,0.012987012987012988,mid,0
6308000,15296814,4907781,14,77,0.012987012987012988,mid,0
6308000,15296814,9241678,15,77,0.012987012987012988,mid,0
6308000,15296814,9934509,16,77,0.012987012987012988,mid,0
6308000,15296814,724055,17,77,0.012987012987012988,mid,0
6308000,15296814,2993239,18,77,0.012987012987012988,mid,0
6308000,15296814,14396180,19,77,0.012987012987012988,mid,0
6308000,15296814,8045408,20,77,0.012987012987012988,mid,0
6308000,15296814,11896035,21,77,0.012987012987012988,mid,0
6308000,15296814,138122,22,77,0.012987012987012988,mid,0
6308000,15296814,14480341,23,77,0.012987012987012988,mid,0
6308000,15296814,6742380,24,77,0.012987012987012988,mid,0
6308000,15296814,14760554,25,77,0.012987012987012988,mid,0
6308000,15296814,1988358,26,77,0.012987012987012988,mid,0
6308000,15296814,4887996,27,77,0.012987012987012988,mid,0
6308000,15296814,6419326,28,77,0.012987012987012988,mid,0
6308000,15296814,8414126,29,77,0.012987012987012988,mid,0
6308000,15296814,14770953,30,77,0.012987012987012988,mid,0
6308000,15296814,6247392,31,77,0.012987012987012988,mid,0
6308000,15296814,5753319,32,77,0.012987012987012988,mid,0
6308000,15296814,3465445,33,77,0.012987012987012988,mid,0
6308000,15296814,1746565,34,77,0.012987012987012988,mid,0
6308000,15296814,7575867,35,77,0.012987012987012988,mid,0
6308000,15296814,14912357,36,77,0.012987012987012988,mid,0
6308000,15296814,14174707,37,77,0.012987012987012988,mid,0
6308000,15296814,15493087,38,77,0.012987012987012988,mid,0
6308000,15296814,14528831,39,77,0.012987012987012988,mid,0
6308000,15296814,14368459,40,77,0.012987012987012988,mid,0
6308000,15296814,3206544,41,77,0.012987012987012988,mid,0
6308000,15296814,13070316,42,77,0.012987012987012988,mid,0
6308000,15296814,13298766,43,77,0.012987012987012988,mid,0
6308000,15296814,9963696,44,77,0.012987012987012988,mid,0
6308000,15296814,10296500,45,77,0.012987012987012988,mid,0
6308000,15296814,6882795,46,77,0.012987012987012988,mid,0
6308000,15296814,9250216,47,77,0.012987012987012988,mid,0
6308000,15296814,5310860,48,77,0.012987012987012988,mid,0
6308000,15296814,14680827,49,77,0.012987012987012988,mid,0
6308000,15296814,1835443,50,77,0.012987012987012988,mid,0
6308000,15296814,2800612,51,77,0.012987012987012988,mid,0
6308000,15296814,12838384,52,77,0.012987012987012988,mid,0
6308000,15296814,13092258,53,77,0.012987012987012988,mid,0
6308000,15296814,9043288,54,77,0.012987012987012988,mid,0
6308000,15296814,2689825,55,77,0.012987012987012988,mid,0
6308000,15296814,12802258,56,77,0.012987012987012988,mid,0
6308000,15296814,3229374,57,77,0.012987012987012988,mid,0
6308000,15296814,9170770,58,77,0.012987012987012988,mid,0
6308000,15296814,12815063,59,77,0.012987012987012988,mid,0
6308000,15296814,11972444,60,77,0.012987012987012988,mid,0
6308000,15296814,8822531,61,77,0.012987012987012988,mid,0
6308000,15296814,3147032,62,77,0.012987012987012988,mid,0
6308000,15296814,6037141,63,77,0.012987012987012988,mid,0
6308000,15296814,2812524,64,77,0.012987012987012988,mid,0
6308000,15296814,4104284,65,77,0.012987012987012988,mid,0
6308000,15296814,8670251,66,77,0.012987012987012988,mid,0
6308000,15296814,4872606,67,77,0.012987012987012988,mid,0
6308000,15296814,7948527,68,77,0.012987012987012988,mid,0
6308000,15296814,8374453,69,77,0.012987012987012988,mid,0
6308000,15296814,15639649,70,77,0.012987012987012988,mid,0
6308000,15296814,2955893,71,77,0.012987012987012988,mid,0
6308000,15296814,12349371,72,77,0.012987012987012988,mid,0
6308000,15296814,9626548,73,77,0.012987012987012988,mid,0
6308000,15296814,1242201,74,77,0.012987012987012988,mid,0
6308000,15296814,13606108,75,77,0.012987012987012988,mid,0
6308000,15296814,15296814,76,77,0.012987012987012988,last,1
4504000,54475,13991616,0,86,0.011627906976744186,first,0
4504000,54475,6023413,1,86,0.011627906976744186,mid,0
4504000,54475,3285317,2,86,0.011627906976744186,mid,0
4504000,54475,1756370,3,86,0.011627906976744186,mid,0
4504000,54475,6190069,4,86,0.011627906976744186,mid,0
4504000,54475,10124266,5,86,0.011627906976744186,mid,0
4504000,54475,8872163,6,86,0.011627906976744186,mid,0
4504000,54475,7795900,7,86,0.011627906976744186,mid,0
4504000,54475,3548711,8,86,0.011627906976744186,mid,0
4504000,54475,2052265,9,86,0.011627906976744186,mid,0
4504000,54475,6433157,10,86,0.011627906976744186,mid,0
4504000,54475,8352658,11,86,0.011627906976744186,mid,0
4504000,54475,13324233,12,86,0.011627906976744186,mid,0
4504000,54475,8168312,13,86,0.011627906976744186,mid,0
4504000,54475,14501315,14,86,0.011627906976744186,mid,0
4504000,54475,10914538,15,86,0.011627906976744186,mid,0
4504000,54475,1711431,16,86,0.011627906976744186,mid,0
4504000,54475,10123048,17,86,0.011627906976744186,mid,0
4504000,54475,4453617,18,86,0.011627906976744186,mid,0
4504000,54475,5124130,19,86,0.011627906976744186,mid,0
4504000,54475,8317438,20,86,0.011627906976744186,mid,0
4504000,54475,10672995,21,86,0.011627906976744186,mid,0
4504000,54475,9460711,22,86,0.011627906976744186,mid,0
4504000,54475,3217835,23,86,0.011627906976744186,mid,0
4504000,54475,6698124,24,86,0.011627906976744186,mid,0
4504000,54475,9801577,25,86,0.011627906976744186,mid,0
4504000,54475,11691131,26,86,0.011627906976744186,mid,0
4504000,54475,4281305,27,86,0.011627906976744186,mid,0
4504000,54475,7338459,28,86,0.011627906976744186,mid,0
4504000,54475,11070227,29,86,0.011627906976744186,mid,0
4504000,54475,8418538,30,86,0.011627906976744186,mid,0
4504000,54475,15008734,31,86,0.011627906976744186,mid,0
4504000,54475,11144288,32,86,0.011627906976744186,mid,0
4504000,54475,10581457,33,86,0.011627906976744186,mid,0
4504000,54475,11034854,34,86,0.011627906976744186,mid,0
4504000,54475,5192624,35,86,0.011627906976744186,mid,0
4504000,54475,4985647,36,86,0.011627906976744186,mid,0
4504000,54475,1486718,37,86,0.011627906976744186,mid,0
4504000,54475,9739506,38,86,0.011627906976744186,mid,0
4504000,54475,8513559,39,86,0.011627906976744186,mid,0
4504000,54475,10201584,40,86,0.011627906976744186,mid,0
4504000,54475,14234643,41,86,0.011627906976744186,mid,0
4504000,54475,2025694,42,86,0.011627906976744186,mid,0
4504000,54475,10731222,43,86,0.011627906976744186,mid,0
4504000,54475,1351430,44,86,0.011627906976744186,mid,0
4504000,54475,10776136,45,86,0.011627906976744186,mid,0
4504000,54475,9281821,46,86,0.011627906976744186,mid,0
4504000,54475,1978680,47,86,0.011627906976744186,mid,0
4504000,54475,3509000,48,86,0.011627906976744186,mid,0
4504000,54475,1730095,49,86,0.011627906976744186,mid,0
4504000,54475,158117,50,86,0.011627906976744186,mid,0
4504000,54475,9585438,51,86,0.011627906976744186,mid,0
4504000,54475,7304400,52,86,0.011627906976744186,mid,0
4504000,54475,15672660,53,86,0.011627906976744186,mid,0
4504000,54475,7470757,54,86,0.011627906976744186,mid,0
4504000,54475,562976,55,86,0.011627906976744186,mid,0
4504000,54475,8502234,56,86,0.011627906976744186,mid,0
4504000,54475,3988606,57,86,0.011627906976744186,mid,0
4504000,54475,5123576,58,86,0.011627906976744186,mid,0
4504000,54475,1507452,59,86,0.011627906976744186,mid,0
4504000,54475,3312423,60,86,0.011627906976744186,mid,0
4504000,54475,2875532,61,86,0.011627906976744186,mid,0
4504000,54475,162821,62,86,0.011627906976744186,mid,0
4504000,54475,9952258,63,86,0.011627906976744186,mid,0
4504000,54475,13741476,64,86,0.011627906976744186,mid,0
4504000,54475,13521564,65,86,0.011627906976744186,mid,0
4504000,54475,2194473,66,86,0.011627906976744186,mid,0
4504000,54475,9268140,67,86,0.011627906976744186,mid,0
4504000,54475,2168307,68,86,0.011627906976744186,mid,0
4504000,54475,4626668,69,86,0.011627906976744186,mid,0
4504000,54475,8362299,70,86,0.011627906976744186,mid,0
4504000,54475,1816691,71,86,0.011627906976744186,mid,0
4504000,54475,4661162,72,86,0.011627906976744186,mid,0
4504000,54475,13726994,73,86,0.011627906976744186,mid,0
4504000,54475,14145749,74,86,0.011627906976744186,mid,0
4504000,54475,5232773,75,86,0.011627906976744186,mid,0
4504000,54475,13947489,76,86,0.011627906976744186,mid,0
4504000,54475,7906846,77,86,0.011627906976744186,mid,0
4504000,54475,11315084,78,86,0.011627906976744186,mid,0
4504000,54475,7943883,79,86,0.011627906976744186,mid,0
4504000,54475,911193,80,86,0.011627906976744186,mid,0
4504000,54475,1608570,81,86,0.011627906976744186,mid,0
4504000,54475,12760046,82,86,0.011627906976744186,mid,0
4504000,54475,8724521,83,86,0.011627906976744186,mid,0
4504000,54475,469916,84,86,0.011627906976744186,mid,0
4504000,54475,54475,85,86,0.011627906976744186,last,1
20000,13583612,13367691,0,45,0.022222222222222223,first,0
20000,13583612,2137842,1,45,0.022222222222222223,mid,0
20000,13583612,10027346,2,45,0.022222222222222223,mid,0
20000,13583612,10725856,3,45,0.022222222222222223,mid,0
20000,13583612,800359,4,45,0.022222222222222223,mid,0
20000,13583612,13365209,5,45,0.022222222222222223,mid,0
20000,13583612,6883789,6,45,0.022222222222222223,mid,0
20000,13583612,1522083,7,45,0.022222222222222223,mid,0
20000,13583612,627146,8,45,0.022222222222222223,mid,0
20000,13583612,13097162,9,45,0.022222222222222223,mid,0
20000,13583612,4895367,10,45,0.022222222222222223,mid,0
20000,13583612,3710713,11,45,0.022222222222222223,mid,0
20000,13583612,9954599,12,45,0.022222222222222223,mid,0
20000,13583612,2772029,13,45,0.022222222222222223,mid,0
20000,13583612,9737170,14,45,0.022222222222222223,mid,0
20000,13583612,7049316,15,45,0.022222222222222223,mid,0
20000,13583612,6575162,16,45,0.022222222222222223,mid,0
20000,13583612,5717329,17,45,0.022222222222222223,mid,0
20000,13583612,13098715,18,45,0.022222222222222223,mid,0
20000,13583612,1521257,19,45,0.022222222222222223,mid,0
20000,13583612,11650604,20,45,0.022222222222222223,mid,0
20000,13583612,9192030,21,45,0.022222222222222223,mid,0
20000,13583612,8715455,22,45,0.022222222222222223,mid,0
20000,13583612,9594073,23,45,0.022222222222222223,mid,0
20000,13583612,13617263,24,45,0.022222222222222223,mid,0
20000,13583612,7055870,25,45,0.022222222222222223,mid,0
20000,13583612,8468484,26,45,0.022222222222222223,mid,0
20000,13583612,12758046,27,45,0.022222222222222223,mid,0
20000,13583612,12398199,28,45,0.022222222222222223,mid,0
20000,13583612,14533318,29,45,0.022222222222222223,mid,0
20000,13583612,12760179,30,45,0.022222222222222223,mid,0
20000,13583612,7863458,31,45,0.022222222222222223,mid,0
20000,13583612,1017677,32,45,0.022222222222222223,mid,0
20000,13583612,2952101,33,45,0.022222222222222223,mid,0
20000,13583612,13615040,34,45,0.022222222222222223,mid,0
20000,13583612,4399506,35,45,0.022222222222222223,mid,0
20000,13583612,15003067,36,45,0.022222222222222223,mid,0
20000,13583612,13143898,37,45,0.022222222222222223,mid,0
20000,13583612,6252007,38,45,0.022222222222222223,mid,0
20000,13583612,430596,39,45,0.022222222222222223,mid,0
20000,13583612,13930606,40,45,0.022222222222222223,mid,0
20000,13583612,2598102,41,45,0.022222222222222223,mid,0
20000,13583612,15737106,42,45,0.022222222222222223,mid,0
20000,13583612,12700959,43,45,0.022222222222222223,mid,0
20000,13583612,13583612,44,45,0.022222222222222223,last,1
5228000,8513096,15808222,0,68,0.014705882352941176,first,0
5228000,8513096,5042234,1,68,0.014705882352941176,mid,0
5228000,8513096,11142822,2,68,0.014705882352941176,mid,0
5228000,8513096,4192823,3,68,0.014705882352941176,mid,0
5228000,8513096,15282978,4,68,0.014705882352941176,mid,0
5228000,8513096,9002899,5,68,0.014705882352941176,mid,0
5228000,8513096,11821656,6,68,0.014705882352941176,mid,0
5228000,8513096,5749717,7,68,0.014705882352941176,mid,0
5228000,8513096,9715089,8,68,0.014705882352941176,mid,0
5228000,8513096,15199897,9,68,0.014705882352941176,mid,0
5228000,8513096,15821854,10,68,0.014705882352941176,mid,0
5228000,8513096,13060424,11,68,0.014705882352941176,mid,0
5228000,8513096,15378596,12,68,0.014705882352941176,mid,0
5228000,8513096,7680854,13,68,0.014705882352941176,mid,0
5228000,8513096,5784200,14,68,0.014705882352941176,mid,0
5228000,8513096,15171446,15,68,0.014705882352941176,mid,0
5228000,8513096,8936052,16,68,0.014705882352941176,mid,0
5228000,8513096,11140768,17,68,0.014705882352941176,mid,0
5228000,8513096,9799392,18,68,0.014705882352941176,mid,0
5228000,8513096,10687953,19,68,0.014705882352941176,mid,0
5228000,8513096,2311128,20,68,0.014705882352941176,mid,0
5228000,8513096,13191464,21,68,0.014705882352941176,mid,0
5228000,8513096,12370684,22,68,0.014705882352941176,mid,0
5228000,8513096,6094950,23,68,0.014705882352941176,mid,0
5228000,8513096,3239703,24,68,0.014705882352941176,mid,0
5228000,8513096,4450517,25,68,0.014705882352941176,mid,0
5228000,8513096,1282982,26,68,0.014705882352941176,mid,0
5228000,8513096,6490210,27,68,0.014705882352941176,mid,0
5228000,8513096,10836619,28,68,0.014705882352941176,mid,0
5228000,8513096,13546084,29,68,0.014705882352941176,mid,0
5228000,8513096,11634816,30,68,0.014705882352941176,mid,0
5228000,8513096,1223155,31,68,0.014705882352941176,mid,0
5228000,8513096,8053875,32,68,0.014705882352941176,mid,0
5228000,8513096,7919519,33,68,0.014705882352941176,mid,0
5228000,8513096,8657396,34,68,0.014705882352941176,mid,0
5228000,8513096,11407758,35,68,0.014705882352941176,mid,0
5228000,8513096,1490426,36,68,0.014705882352941176,mid,0
5228000,8513096,14509186,37,68,0.014705882352941176,mid,0
5228000,8513096,13948119,38,68,0.014705882352941176,mid,0
5228000,8513096,3844050,39,68,0.014705882352941176,mid,0
5228000,8513096,8928548,40,68,0.014705882352941176,mid,0
5228000,8513096,4893271,41,68,0.014705882352941176,mid,0
5228000,8513096,12353750,42,68,0.014705882352941176,mid,0
5228000,8513096,10598704,43,68,0.014705882352941176,mid,0
