user_id,item_id,e_n_exp,e_n_clk,e_n_cnv,e_last_ts,e_ctr,y_convert,u_n_events,u_n_exp,u_n_clk,u_n_cnv,u_n_uniq_items,u_ctr,u_cvr,u_ctcvr,u_has_convert,u_span_sec,u_log1p_n_events,u_log1p_n_uniq_items,u_log1p_n_exp,u_log1p_n_clk,u_log1p_n_cnv,u_user_activity_rank,u_user_ctcvr_rank,i_n_exp,i_n_clk,i_n_cnv,i_n_users,i_ctr,i_cvr,i_ctcvr,i_n_as_convert_terminal,i_credit_first,i_credit_last,i_credit_linear,i_share_first,i_share_last,i_share_linear,i_n_covisit_neighbors,i_log1p_n_exp,i_log1p_n_clk,i_log1p_n_cnv,i_log1p_n_users,i_log1p_n_covisit_neighbors,i_log1p_credit_linear,i_item_pop_rank,i_item_credit_rank,i_item_cnv_rank,e_log1p_exp,e_log1p_clk,ui_pop_mismatch
5092000,3657473,0,0,1,1747240801,0.0,1,100,75,6,19,100,0.08,3.1666666666666665,0.25333333333333335,1,11956440,4.61512051684126,4.61512051684126,4.330733340286331,1.9459101490553132,2.995732273553991,1387.5,36.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.011111111111111112,0.0,0.0,6.547502127938192e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.011049836186584975,115790.0,64646.5,3561.0,0.0,0.0,-3.9219733362813143
5880000,12177592,0,0,1,1748156838,0.0,1,100,97,1,2,100,0.010309278350515464,2.0,0.020618556701030927,1,4619334,4.61512051684126,4.61512051684126,4.584967478670572,0.6931471805599453,1.0986122886681098,1387.5,1108.0,0,0,1,1,0.0,0.0,0.0,1,0.0,1.0,0.02702702702702703,0.0,0.0005892751915144372,1.5926356527417225e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.026668247082161325,115790.0,14814.5,3561.0,0.0,0.0,-3.9219733362813143
2454000,6737402,0,0,1,1746104561,0.0,1,100,91,1,8,100,0.01098901098901099,8.0,0.08791208791208792,1,7532446,4.61512051684126,4.61512051684126,4.5217885770490405,0.6931471805599453,2.1972245773362196,1387.5,256.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.011494252873563218,0.0,0.0,6.773278063384336e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.011428695823622754,115790.0,59728.5,3561.0,0.0,0.0,-3.9219733362813143
9670000,144973,0,0,1,1744201488,0.0,1,100,80,5,15,100,0.0625,3.0,0.1875,1,4570982,4.61512051684126,4.61512051684126,4.394449154672439,1.791759469228055,2.772588722239781,1387.5,71.0,1,0,1,2,0.0,0.0,1.0,0,0.0,0.0,0.028061224489795915,0.0,0.0,1.6535783435354103e-05,26,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.295836866004329,0.02767472215622044,26680.5,13566.0,3561.0,0.0,0.0,-3.5165082281731497
1214000,9963025,0,0,1,1747097658,0.0,1,100,94,3,3,100,0.031914893617021274,1.0,0.031914893617021274,1,3144976,4.61512051684126,4.61512051684126,4.553876891600541,1.3862943611198906,1.3862943611198906,1387.5,763.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.02631578947368421,0.0,0.0,1.5507241881958875e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.025975486403260657,115790.0,15550.0,3561.0,0.0,0.0,-3.9219733362813143
5962000,6968439,0,0,1,1748066001,0.0,1,100,77,9,14,100,0.11688311688311688,1.5555555555555556,0.18181818181818182,1,15214219,4.61512051684126,4.61512051684126,4.356708826689592,2.302585092994046,2.70805020110221,1387.5,80.0,3,0,1,4,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.03896424911074938,0.0,0.0,2.2960665356953084e-05,64,1.3862943611198906,0.0,0.6931471805599453,1.6094379124341003,4.174387269895637,0.03822430258452072,7577.5,7834.0,3561.0,0.0,0.0,-3.005682604407159
3120000,13013057,0,0,1,1748093646,0.0,1,100,86,2,12,95,0.023255813953488372,6.0,0.13953488372093023,1,1617897,4.61512051684126,4.564348191467836,4.465908118654584,1.0986122886681098,2.5649493574615367,1387.5,124.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01282051282051282,0.0,0.0,7.55481014762099e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.012739025777429757,115790.0,49831.0,3561.0,0.0,0.0,-3.8712010109078907
156000,8780244,0,0,1,1748143998,0.0,1,100,84,6,10,100,0.07142857142857142,1.6666666666666667,0.11904761904761904,1,3503009,4.61512051684126,4.61512051684126,4.442651256490317,1.9459101490553132,2.3978952727983707,1387.5,154.5,5,0,2,7,0.0,0.0,0.4,1,0.0,1.0,0.04098108046940083,0.0,0.0005892751915144372,2.4149134042074737e-05,112,1.791759469228055,0.0,1.0986122886681098,2.0794415416798357,4.727387818712341,0.04016361508669673,2788.0,7135.0,171.5,0.0,0.0,-2.535678975161424
462000,12323835,0,0,1,1745251929,0.0,1,100,88,7,5,100,0.07954545454545454,0.7142857142857143,0.056818181818181816,1,4463474,4.61512051684126,4.61512051684126,4.48863636973214,2.0794415416798357,1.791759469228055,1387.5,437.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.011494252873563218,0.0,0.0,6.773278063384336e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.011428695823622754,115790.0,59728.5,3561.0,0.0,0.0,-3.9219733362813143
7002000,10709688,0,0,1,1746237481,0.0,1,100,95,1,4,100,0.010526315789473684,4.0,0.042105263157894736,1,2988073,4.61512051684126,4.61512051684126,4.564348191467836,0.6931471805599453,1.6094379124341003,1387.5,641.5,1,0,1,2,0.0,0.0,1.0,0,0.0,0.0,0.017857142857142856,0.0,0.0,1.0522771277043522e-05,32,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.4965075614664802,0.017699577099400916,26680.5,28323.5,3561.0,0.0,0.0,-3.5165082281731497
5058000,6162693,0,0,1,1746255277,0.0,1,100,84,2,14,100,0.023809523809523808,7.0,0.16666666666666666,1,2830440,4.61512051684126,4.61512051684126,4.442651256490317,1.0986122886681098,2.70805020110221,1387.5,91.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.012345679012345678,0.0,0.0,7.275002364375768e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.012270092591814347,115790.0,53239.5,3561.0,0.0,0.0,-3.9219733362813143
3790000,7746234,0,0,1,1748242966,0.0,1,100,80,14,6,100,0.175,0.42857142857142855,0.075,1,1816581,4.61512051684126,4.61512051684126,4.394449154672439,2.70805020110221,1.9459101490553132,1387.5,336.0,2,0,1,3,0.0,0.0,0.5,0,0.0,0.0,0.012195121951219513,0.0,0.0,7.186282823346796e-06,40,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,3.713572066704308,0.01212136053234481,12635.5,54473.0,3561.0,0.0,0.0,-3.228826155721369
412000,244357,0,0,1,1747825182,0.0,1,100,47,21,32,99,0.44680851063829785,1.5238095238095237,0.6808510638297872,1,3615084,4.61512051684126,4.605170185988092,3.871201010907891,3.091042453358316,3.4965075614664802,1387.5,3.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.011235955056179775,0.0,0.0,6.621069567577946e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.011173300598125229,115790.0,63278.5,3561.0,0.0,0.0,-3.9120230054281464
1214000,11499780,0,0,1,1747098547,0.0,1,100,94,3,3,100,0.031914893617021274,1.0,0.031914893617021274,1,3144976,4.61512051684126,4.61512051684126,4.553876891600541,1.3862943611198906,1.3862943611198906,1387.5,763.5,0,0,1,1,0.0,0.0,0.0,1,0.0,1.0,0.02631578947368421,0.0,0.0005892751915144372,1.5507241881958875e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.025975486403260657,115790.0,15550.0,3561.0,0.0,0.0,-3.9219733362813143
9452000,10054136,0,0,1,1747550599,0.0,1,100,77,13,10,100,0.16883116883116883,0.7692307692307693,0.12987012987012986,1,2148352,4.61512051684126,4.61512051684126,4.356708826689592,2.6390573296152584,2.3978952727983707,1387.5,134.5,0,0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.022214040255277366,0.0,0.0,1.3090182825737988e-05,30,0.0,0.0,1.0986122886681098,1.0986122886681098,3.4339872044851463,0.02197090258864405,26680.5,20985.0,171.5,0.0,0.0,-3.5165082281731497
8252000,7348816,0,0,1,1744347251,0.0,1,100,92,2,6,100,0.021739130434782608,3.0,0.06521739130434782,1,6415798,4.61512051684126,4.61512051684126,4.532599493153256,1.0986122886681098,1.9459101490553132,1387.5,382.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.034482758620689655,0.0,0.0,2.031983419015301e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.033901551675681346,115790.0,9916.0,3561.0,0.0,0.0,-3.9219733362813143
7302000,9600125,0,0,1,1748156439,0.0,1,84,77,3,4,84,0.03896103896103896,1.3333333333333333,0.05194805194805195,1,1434639,4.442651256490317,4.442651256490317,4.356708826689592,1.3862943611198906,1.6094379124341003,2802.5,534.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01694915254237288,0.0,0.0,9.98771511041419e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.016807118316381233,115790.0,30682.0,3561.0,0.0,0.0,-3.7495040759303713
6780000,6000921,0,0,1,1740660862,0.0,1,100,90,5,5,100,0.05555555555555555,1.0,0.05555555555555555,1,8438700,4.61512051684126,4.61512051684126,4.51085950651685,1.791759469228055,1.791759469228055,1387.5,454.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01098901098901099,0.0,0.0,6.4755515551037065e-06,9,0.0,0.0,0.6931471805599453,0.6931471805599453,2.302585092994046,0.01092907053219027,115790.0,65646.0,3561.0,0.0,0.0,-3.9219733362813143
9670000,9618949,0,0,1,1748567505,0.0,1,100,80,5,15,100,0.0625,3.0,0.1875,1,4570982,4.61512051684126,4.61512051684126,4.394449154672439,1.791759469228055,2.772588722239781,1387.5,71.0,0,0,1,1,0.0,0.0,0.0,1,0.0,1.0,0.01020408163265306,0.0,0.0005892751915144372,6.013012158310583e-06,10,0.0,0.0,0.6931471805599453,0.6931471805599453,2.3978952727983707,0.010152371464018007,115790.0,72117.5,3561.0,0.0,0.0,-3.9219733362813143
9656000,10780013,0,0,1,1747102787,0.0,1,100,90,5,5,100,0.05555555555555555,1.0,0.05555555555555555,1,2361880,4.61512051684126,4.61512051684126,4.51085950651685,1.791759469228055,1.791759469228055,1387.5,454.5,9,0,1,10,0.0,0.0,0.1111111111111111,0,0.0,0.0,0.08785316937490852,0.0,0.0,5.176969320854951e-05,143,2.302585092994046,0.0,0.6931471805599453,2.3978952727983707,4.969813299576001,0.0842061847079067,1420.5,1683.0,3561.0,0.0,0.0,-2.217225244042889
8100000,5967931,0,0,1,1745476377,0.0,1,100,89,4,7,100,0.0449438202247191,1.75,0.07865168539325842,1,3460432,4.61512051684126,4.61512051684126,4.499809670330265,1.6094379124341003,2.0794415416798357,1387.5,298.5,3,0,1,4,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.060695116584306825,0.0,0.0,3.57661264492085e-05,64,1.3862943611198906,0.0,0.6931471805599453,1.6094379124341003,4.174387269895637,0.05892446356310033,7577.5,3307.0,3561.0,0.0,0.0,-3.005682604407159
9930000,14081590,0,0,1,1746452785,0.0,1,100,69,10,21,100,0.14492753623188406,2.1,0.30434782608695654,1,2487029,4.61512051684126,4.61512051684126,4.248495242049359,2.3978952727983707,3.091042453358316,1387.5,25.0,1,0,1,2,0.0,0.0,1.0,0,0.0,0.0,0.021874252928520202,0.0,0.0,1.2889954583688982e-05,32,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.4965075614664802,0.021638444024089962,26680.5,21037.0,3561.0,0.0,0.0,-3.5165082281731497
572000,4944071,0,0,1,1745362302,0.0,1,100,94,4,2,100,0.0425531914893617,0.5,0.02127659574468085,1,3656955,4.61512051684126,4.61512051684126,4.553876891600541,1.6094379124341003,1.0986122886681098,1387.5,996.5,39,3,1,43,0.07692307692307693,0.3333333333333333,0.02564102564102564,0,0.0,0.0,0.19083478967348222,0.0,0.0,0.00011245420723245859,661,3.6888794541139363,1.3862943611198906,0.6931471805599453,3.784189633918261,6.495265555937008,0.17465456511186533,46.0,305.0,3561.0,0.0,0.0,-0.8309308829229987
3976000,2304350,0,0,1,1740923656,0.0,1,100,93,0,7,100,0.0,0.0,0.07526881720430108,1,15550508,4.61512051684126,4.61512051684126,4.543294782270004,0.0,2.0794415416798357,1387.5,333.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.02127659574468085,0.0,0.0,1.2537770032222069e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.021053409197832343,115790.0,22267.5,3561.0,0.0,0.0,-3.9219733362813143
5288000,11440724,0,0,1,1746042820,0.0,1,100,60,16,24,100,0.26666666666666666,1.5,0.4,1,2489481,4.61512051684126,4.61512051684126,4.110873864173311,2.833213344056216,3.2188758248682006,1387.5,13.0,3,0,1,4,0.0,0.0,0.3333333333333333,0,1.0,0.0,0.027853137999638268,0.0005892751915144372,0.0,1.641316322901489e-05,50,1.3862943611198906,0.0,0.6931471805599453,1.6094379124341003,3.9318256327243257,0.027472294959188515,7577.5,13637.5,3561.0,0.0,0.0,-3.005682604407159
5916000,10140482,0,0,1,1737829309,0.0,1,100,77,4,19,100,0.05194805194805195,4.75,0.24675324675324675,1,11126187,4.61512051684126,4.61512051684126,4.356708826689592,1.6094379124341003,2.995732273553991,1387.5,38.0,4,0,1,5,0.0,0.0,0.25,0,0.0,0.0,0.10436808744781964,0.0,0.0,6.150152471880945e-05,79,1.6094379124341003,0.0,0.6931471805599453,1.791759469228055,4.382026634673881,0.09927330482860783,5102.5,1174.0,3561.0,0.0,0.0,-2.8233610476132047
5172000,4633644,0,0,1,1746718986,0.0,1,100,91,2,7,100,0.02197802197802198,3.5,0.07692307692307693,1,3256845,4.61512051684126,4.61512051684126,4.5217885770490405,1.0986122886681098,2.0794415416798357,1387.5,318.0,4,0,1,5,0.0,0.0,0.25,0,0.0,0.0,0.0674743927421715,0.0,0.0,3.9760985705463465e-05,78,1.6094379124341003,0.0,0.6931471805599453,1.791759469228055,4.3694478524670215,0.0652954777693848,5102.5,2598.0,3561.0,0.0,0.0,-2.8233610476132047
4808000,1807514,0,0,1,1747143898,0.0,1,100,87,4,9,100,0.04597701149425287,2.25,0.10344827586206896,1,15566958,4.61512051684126,4.61512051684126,4.477336814478207,1.6094379124341003,2.302585092994046,1387.5,193.5,0,0,1,1,0.0,0.0,0.0,1,0.0,1.0,0.0125,0.0,0.0005892751915144372,7.3659398939304655e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.012422519998557154,115790.0,52083.0,3561.0,0.0,0.0,-3.9219733362813143
1720000,10316379,0,1,1,1747568031,0.0,1,100,94,1,5,96,0.010638297872340425,5.0,0.05319148936170213,1,2495412,4.61512051684126,4.574710978503383,4.553876891600541,0.6931471805599453,1.791759469228055,1387.5,512.5,0,1,1,1,0.0,1.0,0.0,0,0.0,0.0,0.020833333333333332,0.0,0.0,1.2276566489884108e-05,32,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.4965075614664802,0.02061928720273568,115790.0,22971.5,3561.0,0.0,0.6931471805599453,-3.8815637979434374
9718000,10969450,0,0,1,1747607063,0.0,1,100,91,8,1,100,0.08791208791208792,0.125,0.01098901098901099,1,4148328,4.61512051684126,4.61512051684126,4.5217885770490405,2.1972245773362196,0.6931471805599453,1387.5,1253.0,0,0,1,1,0.0,0.0,0.0,1,0.0,1.0,0.012048192771084338,0.0,0.0005892751915144372,7.099701102583582e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.011976191046715693,115790.0,55873.0,3561.0,0.0,0.0,-3.9219733362813143
3762000,14482258,0,0,1,1744545395,0.0,1,100,85,4,11,100,0.047058823529411764,2.75,0.12941176470588237,1,7985179,4.61512051684126,4.61512051684126,4.454347296253507,1.6094379124341003,2.4849066497880004,1387.5,136.5,1,0,1,2,0.0,0.0,1.0,0,0.0,0.0,0.023910582908885116,0.0,0.0,1.4089913322855106e-05,31,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.4657359027997265,0.023629201426540673,26680.5,18027.0,3561.0,0.0,0.0,-3.5165082281731497
4166000,9638014,1,0,1,1742464699,0.0,1,100,96,0,4,95,0.0,0.0,0.041666666666666664,1,7885349,4.61512051684126,4.564348191467836,4.574710978503383,0.0,1.6094379124341003,1387.5,665.5,10,0,1,9,0.0,0.0,0.1,0,0.0,0.0,0.14130194518125552,0.0,0.0,8.326573080804686e-05,158,2.3978952727983707,0.0,0.6931471805599453,2.302585092994046,5.0689042022202315,0.1321696679317482,1727.5,637.0,3561.0,0.6931471805599453,0.0,-2.26176309847379
7318000,13622869,0,0,1,1739892704,0.0,1,61,56,2,3,61,0.03571428571428571,1.5,0.05357142857142857,1,19949756,4.127134385045092,4.127134385045092,4.04305126783455,1.0986122886681098,1.3862943611198906,2852.0,502.0,0,0,1,1,0.0,0.0,0.0,1,0.0,1.0,0.02702702702702703,0.0,0.0005892751915144372,1.5926356527417225e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.026668247082161325,115790.0,14814.5,3561.0,0.0,0.0,-3.4339872044851463
9306000,1018712,0,0,1,1747120139,0.0,1,100,93,1,6,100,0.010752688172043012,6.0,0.06451612903225806,1,2214805,4.61512051684126,4.61512051684126,4.543294782270004,0.6931471805599453,1.9459101490553132,1387.5,395.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.016666666666666666,0.0,0.0,9.821253191907288e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.016529301951210565,115790.0,31444.0,3561.0,0.0,0.0,-3.9219733362813143
7674000,11161505,0,0,1,1743949961,0.0,1,100,85,9,6,100,0.10588235294117647,0.6666666666666666,0.07058823529411765,1,6138750,4.61512051684126,4.61512051684126,4.454347296253507,2.302585092994046,1.9459101490553132,1387.5,347.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01694915254237288,0.0,0.0,9.98771511041419e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.016807118316381233,115790.0,30682.0,3561.0,0.0,0.0,-3.9219733362813143
9246000,989512,0,0,1,1747843226,0.0,1,100,68,11,21,100,0.16176470588235295,1.9090909090909092,0.3088235294117647,1,6769721,4.61512051684126,4.61512051684126,4.23410650459726,2.4849066497880004,3.091042453358316,1387.5,23.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01020408163265306,0.0,0.0,6.013012158310583e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.010152371464018007,115790.0,72117.5,3561.0,0.0,0.0,-3.9219733362813143
2680000,6291807,0,0,1,1748208679,0.0,1,100,80,6,14,100,0.075,2.3333333333333335,0.175,1,4786098,4.61512051684126,4.61512051684126,4.394449154672439,1.9459101490553132,2.70805020110221,1387.5,86.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.015625,0.0,0.0,9.207424867413082e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.015504186535965254,115790.0,34848.5,3561.0,0.0,0.0,-3.9219733362813143
4928000,8899092,0,0,1,1742816334,0.0,1,100,73,6,21,100,0.0821917808219178,3.5,0.2876712328767123,1,6215438,4.61512051684126,4.61512051684126,4.30406509320417,1.9459101490553132,3.091042453358316,1387.5,28.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01,0.0,0.0,5.892751915144372e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.009950330853168083,115790.0,73080.0,3561.0,0.0,0.0,-3.9219733362813143
9320000,9905810,0,0,1,1745159558,0.0,1,100,94,1,5,100,0.010638297872340425,5.0,0.05319148936170213,1,4606200,4.61512051684126,4.61512051684126,4.553876891600541,0.6931471805599453,1.791759469228055,1387.5,512.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.058823529411764705,0.0,0.0,3.466324655967278e-05,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.05715841383994861,115790.0,3523.0,3561.0,0.0,0.0,-3.9219733362813143
6718000,13864441,0,0,1,1742544324,0.0,1,100,90,3,7,100,0.03333333333333333,2.3333333333333335,0.07777777777777778,1,7890148,4.61512051684126,4.61512051684126,4.51085950651685,1.3862943611198906,2.0794415416798357,1387.5,306.5,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.01639344262295082,0.0,0.0,9.660249041220283e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.016260520871780308,115790.0,32125.0,3561.0,0.0,0.0,-3.9219733362813143
3820000,15124300,0,0,1,1734015339,0.0,1,100,66,2,32,99,0.030303030303030304,16.0,0.48484848484848486,1,18328625,4.61512051684126,4.605170185988092,4.204692619390966,1.0986122886681098,3.4965075614664802,1387.5,7.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.013157894736842105,0.0,0.0,7.753620940979438e-06,16,0.0,0.0,0.6931471805599453,0.6931471805599453,2.833213344056216,0.01307208156735277,115790.0,47497.5,3561.0,0.0,0.0,-3.9120230054281464
